stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,10,1332,gbdt,156,-1,0.005342518154571319,25,0.8571259489783243,1,0.963065918113007,6.626284670850535e-06,0.0672587214984537,1.8820074597072525e-08,0.8840580657646506,0.14962387012957015,0.5153374233128835,0.04992120380255198,0.6423952863426254
lightgbm,11,1385,gbdt,35,8,0.006847150663471232,36,0.8513090775223854,1,0.8825717010494067,0.0007522249733932732,1.197846265321099e-08,0.003920367790659323,0.8879785313499085,0.15581162724964986,0.5288343558282208,0.04948274109094606,0.7602092230031816
lightgbm,12,981,gbdt,119,8,0.005177639227435515,78,0.9033420836036539,1,0.888138492052542,0.004454372242648393,2.005732281713045e-08,0.004092268896918051,0.8820833461983368,0.14452682164490865,0.5049079754601227,0.04978140409740227,0.7098023004502172
lightgbm,13,528,gbdt,163,8,0.008967282352731264,109,0.9984066126989742,1,0.833290861586531,9.445327303329918e-06,4.0607263828771085e-05,0.008671116081593074,0.8773865907054482,0.1378691856147765,0.49263803680981594,0.049578059071729956,0.6958915407514319
lightgbm,14,238,gbdt,32,8,0.04037059409793296,32,0.8138190417580734,1,0.9304413099351528,0.0032136355327721912,0.006120099871489776,0.003115455920006742,0.8825544938159097,0.1471405917839474,0.5159509202453988,0.049864013014081644,0.7841489339795095
lightgbm,15,1567,gbdt,107,4,0.008798551856588633,107,0.8958471528806028,1,0.9930744627111219,3.53310334439198e-05,7.778760649267656,2.200516451517334e-06,0.8903014052014534,0.15809376768562486,0.5331288343558283,0.04995933099486554,0.7688852913438502
lightgbm,16,899,gbdt,121,-1,0.008848049993627287,144,0.7520679440781157,1,0.9843683305611418,1.5433479472703222e-06,3.7580391891508396,1.6578288325015077e-06,0.8853933985534435,0.15292284165473108,0.5208588957055215,0.0499656855269178,0.6749124114853025
lightgbm,17,735,gbdt,195,6,0.008972670383819466,185,0.8679083694332411,1,0.9995896579944923,3.5548440475408676e-05,9.53536579435862,0.0300201017330173,0.8857468976628733,0.1503565134402272,0.5159509202453988,0.049851303949977124,0.7434644521337226
lightgbm,18,1063,gbdt,95,12,0.0072497136232147555,94,0.784208213294342,1,0.8503567594952801,1.2234289691095872e-06,0.14567427784403258,0.0004317619263167064,0.8854948371571243,0.15135245577795023,0.5165644171779141,0.049851303949977124,0.7092563475104668
lightgbm,19,525,gbdt,172,4,0.02673343398436806,119,0.9390298315846362,1,0.7707448636042515,0.0007641803830640904,0.00012104443336685544,2.206907341686163e-06,0.890057823902584,0.15742968809367364,0.5220858895705521,0.04989578567434294,0.7761079961894451
lightgbm,20,482,gbdt,127,8,0.012286394026683682,180,0.8826059538659505,1,0.921968093595224,3.885396727420368e-07,0.00822572331954323,6.840793596052189e-06,0.8802033286520314,0.1433200054011145,0.496319018404908,0.0487837425651975,0.7087711112684968
lightgbm,21,708,gbdt,72,4,0.022109355157141554,71,0.9100913116670416,1,0.9457043896743522,0.0012433337522782337,2.0309316203005877e-07,1.2574844730245002e-08,0.8904314430978554,0.15701807454001213,0.5312883435582823,0.04992755833460424,0.7716720412881456
lightgbm,22,410,gbdt,54,4,0.036927752545503574,47,0.9449923596722283,1,0.8879186768818859,0.0007812853561416998,1.3753656702516287e-08,1.1411591510623026e-07,0.8892777017832921,0.15773708116872504,0.5245398773006135,0.04997204005897006,0.7817322847109265
lightgbm,23,2019,gbdt,91,4,0.00679085452230517,92,0.8279621902518961,1,0.9476102052766826,5.386737460410031e-05,2.3306559368914152e-07,0.0007962281487743882,0.8904773204801812,0.1585199679960126,0.5269938650306748,0.0498703675461339,0.7693130050040475
