stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,snn_T,snn_tau,snn_v_threshold,snn_v_reset,snn_head_dropout,snn_alpha_init,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
stage_a_ft,0,8,32,2,4,64,0.38796394086479774,8,2.0,0.2,0.0,0.1,2.0,0.0020396887264773375,8192,0.8872012551253394,0.1354211481109025,0.5165644171779141,0.049578059071729956,0.04488689
stage_a_ft,1,7,64,2,8,128,0.236965827544817,8,2.0,0.2,0.0,0.1,2.0,0.0003338655952471722,8192,0.8803462919785064,0.12658559788548054,0.5,0.04995297646281328,0.057442974
stage_a_ft,2,8,16,5,4,192,0.2650089137415928,8,2.0,0.2,0.0,0.1,2.0,0.000614939415628505,8192,0.8792467610599266,0.1292013890815199,0.4920245398773006,0.049876722078186164,0.04196682
stage_a_ft,3,7,32,6,8,192,0.3314950036607718,8,2.0,0.2,0.0,0.1,2.0,0.0006821416720689545,8192,0.8854409327922859,0.13289911976277075,0.5098159509202455,0.04998474912307458,0.06510444
stage_a_ft,4,7,32,2,4,128,0.04634762381005189,8,2.0,0.2,0.0,0.1,2.0,0.0021888937469133466,1024,0.8873399242695719,0.13561570931485953,0.5171779141104295,0.049889431142290684,0.04270731
stage_a_ft,5,8,64,4,8,192,0.20909313175279765,8,2.0,0.2,0.0,0.1,2.0,0.0008029015070298228,8192,0.8874166016399214,0.14240994339058088,0.5214723926380368,0.04973692237303645,0.054161865
stage_a_ft,6,6,48,4,4,256,0.3232481518257668,8,2.0,0.2,0.0,0.1,2.0,0.0012898078364194318,8192,0.8834195717404058,0.13505641990833517,0.5165644171779141,0.04992120380255198,0.038399696
stage_a_ft,7,8,48,2,8,128,0.16696440125951162,8,2.0,0.2,0.0,0.1,2.0,0.0005002983438043643,4096,0.8873774043132224,0.14078167147870335,0.5165644171779141,0.04995933099486554,0.044379953
stage_a_ft,8,5,64,6,8,256,0.2010716092915446,8,2.0,0.2,0.0,0.1,2.0,0.00033775361497450577,2048,0.8812265155208081,0.13246364556714763,0.5049079754601227,0.049304814193482795,0.038656853
stage_a_ft,9,7,32,5,8,192,0.03611590802176332,8,2.0,0.2,0.0,0.1,2.0,0.002053164517837489,8192,0.8884054837818307,0.1403922225628917,0.5245398773006135,0.049851303949977124,0.04513595
stage_a_ft,10,3,16,5,8,64,0.005852866268886089,8,2.0,0.2,0.0,0.1,2.0,0.0014429425636699395,1024,0.8871754900318835,0.13748404472765435,0.5128834355828221,0.04994662193076102,0.05637423
stage_a_ft,11,5,64,4,8,192,0.13232930855785874,8,2.0,0.2,0.0,0.1,2.0,0.0009826926209444164,4096,0.8887506830147335,0.13899819522296103,0.5165644171779141,0.049838594885872604,0.05847728
stage_a_ft,12,3,32,5,8,192,0.10679642917814776,8,2.0,0.2,0.0,0.1,2.0,0.0026522376901926318,2048,0.8831657744591787,0.1372525945009286,0.5122699386503068,0.04973692237303645,0.016636401
stage_a_ft,13,3,64,3,8,192,0.08804583857440337,8,2.0,0.2,0.0,0.1,2.0,0.0009689550269534469,8192,0.8804919744989119,0.12681883556397724,0.505521472392638,0.049565350007625436,0.057178125
stage_a_ft,14,2,32,3,8,192,0.17198593239292648,8,2.0,0.2,0.0,0.1,2.0,0.001410896315467192,8192,0.8663794262239609,0.1095097994246021,0.4625766871165644,0.04997204005897006,0.042418644
stage_a_ft,15,5,64,4,8,192,0.0012624085772008423,8,2.0,0.2,0.0,0.1,2.0,0.0029926328899545266,8192,0.8894195949753818,0.13930310609309032,0.5196319018404908,0.049775049565350005,0.05271821
stage_a_ft,16,2,48,5,8,192,0.2647080858469188,8,2.0,0.2,0.0,0.1,2.0,0.0007917378595571445,4096,0.8751571323735573,0.12614208724059825,0.49693251533742333,0.04997204005897006,0.039683707
stage_a_ft,17,3,16,3,8,64,0.07296535921006472,8,2.0,0.2,0.0,0.1,2.0,0.0004960765405440294,1024,0.8842971404137947,0.13704492282364383,0.5067484662576687,0.04995933099486554,0.058485422
