stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,15,1724,gbdt,100,8,0.005206853334788987,92,0.6617866223361075,1,0.6646746443356957,0.0010162853136595513,6.9027256959475505,0.017108776726795227,0.9457368359163484,0.4915665705585085,0.7374701670644391,0.04980332022134809,0.6066649252465606
lightgbm,16,456,gbdt,73,-1,0.026074688995336832,22,0.8631783750324193,1,0.8307796695558712,1.4375654565931071e-06,1.6485030913288865e-07,0.0009145159034680211,0.9451955508251065,0.4903429466540343,0.736873508353222,0.04996999799986666,0.5861253095590425
lightgbm,17,244,gbdt,129,12,0.047146440928465184,264,0.7853711228579243,1,0.918350977440793,0.008592564748344099,4.437700652139856e-08,3.658819312684108e-06,0.9388808020773382,0.47549605704209935,0.7189737470167065,0.04965664377625175,0.49142979824772626
lightgbm,18,398,gbdt,181,10,0.016279881907090916,121,0.6876712073426932,1,0.8785865954884212,6.976837196036985e-05,0.0001402154720337061,0.09557159716587935,0.9414263814882807,0.47606502367777964,0.7255369928400954,0.049916661110740716,0.5385750814630449
lightgbm,19,1393,gbdt,95,10,0.007343883456199096,192,0.9852316951061819,1,0.9978261226140924,6.880925840516354e-07,7.774047830351425e-07,0.0018894254961532653,0.9444970675053754,0.48723029050748223,0.7303102625298329,0.04975665044336289,0.5596823229256339
lightgbm,20,1067,gbdt,55,10,0.0134810061552279,397,0.7776560077369853,1,0.6474825154875351,0.14128541472383616,0.00822572331954323,2.77471639704002e-05,0.947353021625467,0.49528097797778786,0.7326968973747017,0.049883325555037,0.6190387460596606
lightgbm,21,1844,gbdt,156,-1,0.006230007989598339,218,0.8038296068314634,1,0.6102599114218272,2.775655704423704e-05,1.4329321655479917e-08,0.0212542648048704,0.9469783267969655,0.49672846328236814,0.7386634844868735,0.04987665844389626,0.423537205372733
lightgbm,22,962,gbdt,196,-1,0.009624413052372454,209,0.8299898502349405,1,0.6430409325049458,1.573925841474385e-06,2.9218193755607247e-07,0.07964846579350847,0.946713177855453,0.4957654369142447,0.736873508353222,0.04976331755450363,0.4126340685802831
lightgbm,23,1825,gbdt,131,-1,0.005349426739812384,278,0.7126212652973462,1,0.7365408631898037,0.00013822186161722576,1.1289706910381039e-08,0.004490848178655953,0.9465524153479763,0.4931021207726727,0.733890214797136,0.04981665444362957,0.4986225212063884
lightgbm,24,593,gbdt,152,-1,0.021424080435841156,176,0.8777721837205456,1,0.6849729530433268,0.0013680151813288011,2.6805070936504914e-06,0.6145232571282089,0.9453451391588398,0.49172819582152105,0.7326968973747017,0.049956663777585175,0.3975367993139205
lightgbm,25,331,gbdt,179,8,0.029839569709955573,134,0.937804802323077,1,0.6003576632692903,4.309454075796566e-06,5.570907652570753e-08,0.05654107204940926,0.9436013912462897,0.4808734932663063,0.7225536992840096,0.04982332155477032,0.5795173315750727
lightgbm,26,2008,gbdt,53,12,0.007136447313059149,83,0.8254812419198323,1,0.6316983168668893,4.417343954735564e-05,7.825878902335588e-08,0.0002049482706465905,0.9472319634355894,0.497695164113942,0.7398568019093079,0.04961664110940729,0.6183085707092586
lightgbm,27,1002,gbdt,84,6,0.012537520821422881,239,0.7661070913814398,1,0.7801835944852071,4.5452090836876575,2.5867868571467995e-07,0.005141728584375752,0.9459775759115842,0.4926856240038976,0.7374701670644391,0.04996999799986666,0.6525975035197493
lightgbm,28,426,gbdt,112,-1,0.03900890975359707,336,0.6519635138316393,1,0.707056268146425,0.03269273459998664,2.6828537434442315e-08,4.771031804016324e-06,0.9442393852509816,0.48131055310783927,0.7255369928400954,0.04970998066537769,0.4286950641781426
lightgbm,29,295,gbdt,250,12,0.06689707300109698,216,0.7355855622961766,1,0.6223180220301197,3.064180290551901e-07,0.3618646050166223,0.9365570446624516,0.9312975121173552,0.46220648360591393,0.684964200477327,0.049929995333022205,0.15852338648048975
lightgbm,30,584,gbdt,143,10,0.01721328690837776,282,0.8047588371359616,1,0.6687494468844493,1.702215494737311e-08,4.1430744987258045e-06,7.760360656289836e-07,0.9445776536255959,0.489244605152446,0.7309069212410502,0.049916661110740716,0.5220902902307452
lightgbm,31,1678,gbdt,54,12,0.0073002717160048506,80,0.8379202689395837,1,0.6309972992491485,8.408996580741431e-05,8.280835668444651e-08,0.00024052449762098282,0.9474620821976835,0.4970666507512021,0.7410501193317423,0.049769984665644376,0.6305106675435329
lightgbm,32,2057,gbdt,46,12,0.008126797218208526,52,0.8519543064233798,1,0.6555957900843392,0.00011740532134754043,5.457232290382818e-07,5.998032894811157e-05,0.9478200137765747,0.4965918732472334,0.7410501193317423,0.04992332822188146,0.6165612780869284
lightgbm,33,1991,gbdt,52,12,0.009148871393649251,52,0.8520174654936129,1,0.6618164653689542,0.002081514448836042,6.145326970254057e-07,8.10141380098433e-05,0.947137346944848,0.4958564451348788,0.7416467780429594,0.049889992666177746,0.5836316574450063
lightgbm,34,1045,gbdt,64,12,0.010517883263884632,29,0.8951482187412004,1,0.7331797054548795,0.766447656094571,1.2412290940965469e-06,0.0004669281730628261,0.9463168865195627,0.49383709413760524,0.7410501193317423,0.04992332822188146,0.618156850822098
lightgbm,35,901,gbdt,87,12,0.013467698966093369,67,0.8404025013748861,1,0.7808166418029138,0.003358309250918,1.9204514060870536e-05,1.1487310426677785e-05,0.9466277107415754,0.49333860751859193,0.7386634844868735,0.04999666644442963,0.549619539896113
lightgbm,36,698,gbdt,65,12,0.015269544050017568,92,0.9185008317321761,1,0.6730928328601188,0.4820445549069294,1.5876179499914667e-07,7.165403112917203e-07,0.9464082927724218,0.4937074775503983,0.7392601431980907,0.04986999133275552,0.625552931160043
lightgbm,37,1233,gbdt,31,4,0.02049239760785133,68,0.6313934969776697,1,0.9408973433865041,5.877396494344547,0.0007573466385183051,4.312191012344653e-08,0.9464380918950682,0.4903069444049043,0.7374701670644391,0.04981665444362957,0.6931199132756094
lightgbm,38,2344,gbdt,46,12,0.006503449642212061,161,0.869825661367192,1,0.7059421845053042,0.00033708454207422034,1.6943279968080308e-06,9.205738172864326e-05,0.94722655336927,0.49618706968116066,0.7380668257756563,0.04992332822188146,0.6265731433524859
lightgbm,39,1333,gbdt,85,10,0.008753772796518471,114,0.7621123190653015,1,0.8181698493163463,0.035090720419383804,1.1184854571870713e-05,1.6484429231334445e-07,0.9459085577861117,0.49251986681483323,0.7326968973747017,0.04961664110940729,0.5653886786736196
lightgbm,40,1801,gbdt,68,4,0.01068477338096932,43,0.9597781338447856,1,0.8835703839930775,0.003374301339954466,4.827049001026559e-07,4.750142443062857e-05,0.9469207772164921,0.4923027982752817,0.733890214797136,0.04982998866591106,0.6962633082518509
lightgbm,41,1737,gbdt,44,12,0.00801521624389998,56,0.8925286243309122,1,0.6547764474601506,0.0001561711762963508,3.890372395767071e-08,0.0001226272281715089,0.9473829003079124,0.4964258950912158,0.7428400954653938,0.04901660110674045,0.6437260608289913
lightgbm,42,1750,gbdt,47,12,0.008124070695632249,84,0.9006812744340633,1,0.6375459327385251,0.0007184066695150396,3.883588227126541e-08,0.00017600511123589595,0.9475721810252743,0.49654403900992106,0.7440334128878282,0.049863324221614776,0.6316249619696389
lightgbm,43,1156,gbdt,40,12,0.011860976763169941,54,0.9384796800161965,1,0.6778898475303877,0.0008894220175353346,3.7114722130673516e-08,1.651010221289719e-05,0.9466759239796575,0.4944980976859434,0.7362768496420048,0.04970331355423695,0.6542243198903639
lightgbm,44,905,gbdt,45,12,0.01813444752067817,102,0.901508534826858,1,0.7170795637137863,0.00606354572188604,2.8654042692805846e-08,0.00012097372237045346,0.9469552345653593,0.4928390668438486,0.7398568019093079,0.04996333088872591,0.6203789786260798
lightgbm,45,1075,gbdt,78,10,0.008859797688094952,20,0.8696729696537576,1,0.6414631575875563,0.00025619392179063047,1.7934282812010597e-07,0.0006891663427684725,0.9463762460854589,0.4935057725113648,0.736873508353222,0.049649976665111006,0.6146505967374968
lightgbm,46,459,gbdt,60,6,0.024514607086073528,135,0.912567856578937,1,0.7604360125790778,0.014399696359756749,2.394160744088181e-08,1.1677898783797565e-08,0.9448700756661422,0.4914533315388839,0.7326968973747017,0.049716647776518436,0.663477759251352
lightgbm,47,1639,gbdt,32,12,0.01096300701670845,72,0.8865590624852496,1,0.8588614372518647,0.002131056987240882,3.3367956588677014e-07,7.645057125461663e-06,0.9469508388864747,0.49469211833588816,0.7410501193317423,0.049863324221614776,0.6491592371912883
lightgbm,48,1901,gbdt,73,8,0.005938127755416502,35,0.9534827352977174,1,0.6893794020637984,0.07383710951725857,8.563767391291596e-08,0.0014850934603003018,0.9459113344230905,0.49333180820635697,0.7362768496420048,0.04987665844389626,0.6071636153634724
lightgbm,49,965,gbdt,42,10,0.014904635667760072,55,0.6018562178971231,1,0.8967549244531758,6.719265619268697e-06,8.109922260536476e-07,1.422652681759192e-06,0.9458573530995942,0.4917264837531981,0.7332935560859188,0.04981665444362957,0.6474491614530797
lightgbm,50,1498,gbdt,52,10,0.008077340119826242,307,0.8530141105129377,1,0.6600159640235965,0.0005961880201248499,4.429299760280947e-06,4.768751647596498e-05,0.9475431735226262,0.4965031839004072,0.7440334128878282,0.04952996866457764,0.6428462058210417
lightgbm,51,1592,gbdt,53,10,0.007973774488297967,303,0.8213485581519647,1,0.6583368411554933,0.00047548603735339404,3.0242136120194547e-06,4.144377422848157e-05,0.9470742719363471,0.49783035957379856,0.7428400954653938,0.049863324221614776,0.6336229726892565
lightgbm,52,1702,gbdt,53,10,0.007879310921156195,319,0.855939677716952,1,0.6554720933905501,0.00046492681011881237,5.631906188120215e-06,4.508010463624702e-05,0.9474431191196359,0.49781562964612536,0.7464200477326969,0.04986999133275552,0.6276472833159265
lightgbm,53,1890,gbdt,62,10,0.007668999507159465,308,0.8136758197456628,1,0.623508490109266,0.0005070945355311784,3.323929825682786e-05,3.276089184734563e-05,0.9473602735011293,0.4979639246088406,0.7380668257756563,0.04999666644442963,0.5977594500613632
lightgbm,54,1467,gbdt,97,10,0.006348079766969497,333,0.7859315094746733,1,0.6526103930224875,0.00021071749418371649,8.456763820605835e-05,0.00017067773895758403,0.9469056608547173,0.49495505265334455,0.7416467780429594,0.049516634442296155,0.5924095885841817
lightgbm,55,2902,gbdt,76,10,0.0051659378402509615,355,0.8791558316145592,1,0.6102865001988836,0.0006855608164980768,7.426681667698335e-06,2.010690754754653e-06,0.9472485238077128,0.4968314767135782,0.7374701670644391,0.04990999399959997,0.5570852654193633
lightgbm,56,2116,gbdt,41,10,0.008212530059608036,296,0.8592971431927252,1,0.6365742163926658,2.457058612886729e-05,0.00019664513122635103,8.500206442660511e-06,0.9472928187257034,0.4961468438637784,0.7398568019093079,0.04996999799986666,0.630530530538955
