stage,trial,best_iteration,perf_recall_test,fairness_ratio_test,predictive_equality_age_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val,predictive_equality_age_val,aeq_fpr_parity_age_test,aeq_fpr_parity_income_test,aeq_fpr_parity_employment_status_test,aeq_fpr_parity_age_val,aeq_fpr_parity_income_val,aeq_fpr_parity_employment_status_val,attribute_n_distinct_groups,attribute_is_degenerate
lightgbm,52,1702,0.7145550527903469,0.06226274297881898,0.33092375262452683,0.6276472833159265,0.04933478370010878,0.7464200477326969,0.04986999133275552,0.059369838602648634,0.31590891455591225,0.33092375262452683,0.2848695169753206,0.06226274297881898,0.31590891455591225,0.26287203091831063,0.059369838602648634,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,53,1890,0.7122926093514329,0.05954585613751751,0.32861761905337283,0.5977594500613632,0.048238641117898086,0.7380668257756563,0.04999666644442963,0.06192891529620674,0.3088103974270956,0.32861761905337283,0.29250221533357657,0.05954585613751751,0.3088103974270956,0.2623099661335938,0.06192891529620674,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,54,1467,0.7130467571644042,0.06754034793214883,0.33793633479499785,0.5924095885841817,0.04918416868881265,0.7416467780429594,0.049516634442296155,0.06982028857891892,0.32076583713924745,0.33793633479499785,0.302383580942878,0.06754034793214883,0.32076583713924745,0.27264077057567454,0.06982028857891892,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,55,2902,0.7085218702865762,0.0541249851351269,0.3338588097998967,0.5570852654193633,0.04793741109530583,0.7374701670644391,0.04990999399959997,0.05634377519591992,0.3195765049905652,0.3338588097998967,0.2939542564568271,0.0541249851351269,0.3195765049905652,0.2700857388523383,0.05634377519591992,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,56,2116,0.7088989441930619,0.057895946620166935,0.3292741155341596,0.630530530538955,0.04806292360471927,0.7398568019093079,0.04996999799986666,0.05690083211408918,0.3150827929174292,0.3292741155341596,0.2869703878073369,0.057895946620166935,0.3150827929174292,0.26417360822322367,0.05690083211408918,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,57,1341,0.7066365007541479,0.069673201024743,0.33148733823678805,0.5720393817797631,0.04782026608651996,0.733890214797136,0.04918994599639976,0.0650576565404475,0.3154297168405019,0.33148733823678805,0.3017438715734566,0.069673201024743,0.3154297168405019,0.27059420119571004,0.0650576565404475,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,58,1091,0.7145550527903469,0.05674807928282572,0.33080094973267743,0.6379613719217861,0.049092126181909466,0.7392601431980907,0.04992332822188146,0.06707762853373132,0.3152334088865887,0.33080094973267743,0.29954695937027787,0.05674807928282572,0.3152334088865887,0.27286028835573434,0.06707762853373132,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,59,1,0.44004524886877827,0.07646203460123964,0.716077383699782,0.9999569106032157,0.04190025939251946,0.4236276849642005,0.034175611707447165,0.07897999896386075,0.6579078322226578,0.716077383699782,0.07646203460123964,0.4092269800517055,0.6579078322226578,0.07897999896386075,0.37299675237882646,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,60,201,0.6142533936651584,0.08107944281557435,0.3848562199866852,0.4260408350569954,0.04172872562965442,0.6616945107398569,0.049783318887925865,0.08555117001369678,0.35166234981779415,0.3848562199866852,0.3320564921798216,0.08107944281557435,0.35166234981779415,0.30830710693261687,0.08555117001369678,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,61,2012,0.7175716440422323,0.06662677921208517,0.33531535469630497,0.6405196365032496,0.0502008200150615,0.7392601431980907,0.049836655777051805,0.06214065713364204,0.31454178392361143,0.33531535469630497,0.2914158391739619,0.06662677921208517,0.31454178392361143,0.26812152506518006,0.06214065713364204,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
