epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.091129771784054,0.8935913488106844,0.15398658175308702,0.5232696897374701,0.04993666244416294,0.03464188054203987,1,21.432392358779907
2,0.047425535895898444,0.8981190333134381,0.17442445206635768,0.5429594272076372,0.04998999933328888,0.053610656410455704,1,21.158745050430298
3,0.046891048928168894,0.8994419616041228,0.16643423274388897,0.5322195704057279,0.04984998999933329,0.04206205904483795,0,20.79365611076355
4,0.0467740447194578,0.9010452606148286,0.174903311213186,0.5334128878281623,0.049809987332488835,0.04137958213686943,0,21.307949781417847
5,0.046509658909893975,0.9000668779668843,0.1728305493244181,0.5441527446300716,0.049836655777051805,0.03624218329787254,1,21.243821382522583
6,0.04636133303291856,0.9016420466217239,0.1757739963641348,0.5441527446300716,0.049929995333022205,0.03532992675900459,0,21.257423877716064
7,0.04623751962240437,0.9038007147970565,0.17864960774293115,0.548926014319809,0.049883325555037,0.021446630358695984,1,21.595536947250366
8,0.04604655079275048,0.9009074153074007,0.1743584700635662,0.5525059665871122,0.049889992666177746,0.03958246111869812,1,21.360219478607178
9,0.0460663240613659,0.9034059907892029,0.1784248116275401,0.5542959427207638,0.04972331488765918,0.04382071644067764,1,21.20959711074829
10,0.04593384749922981,0.9030560370691378,0.1785633279490728,0.5525059665871122,0.049956663777585175,0.03344956785440445,0,21.277812957763672
11,0.045879471619861945,0.9036988941665324,0.1719951345837361,0.5501193317422435,0.049516634442296155,0.042402297258377075,0,21.524133682250977
12,0.04581534959805629,0.9008524593763689,0.17029392863589712,0.5417661097852029,0.04996999799986666,0.026824701577425003,0,20.42113995552063
13,0.04582479343981395,0.9001496301026274,0.17536261929696073,0.545346062052506,0.04949663310887392,0.049965087324380875,0,21.25176167488098
14,0.04553991786208095,0.8959366622850432,0.17259107779342944,0.5381861575178998,0.049956663777585175,0.06511416286230087,0,21.08726692199707
15,0.045644646358826556,0.9026866767251468,0.1758097441108717,0.5477326968973747,0.049929995333022205,0.05084727331995964,0,21.225794076919556
16,0.04564356621717349,0.902027390529297,0.1784921630360657,0.5536992840095465,0.049796653110207346,0.04112648218870163,0,20.646876335144043
17,0.04558751111587465,0.9011296815173517,0.1783356501422049,0.5471360381861575,0.049983332222148145,0.060251880437135696,0,21.244457244873047
18,0.04559933912518563,0.9009632682751643,0.17573400074277246,0.5471360381861575,0.04974998333222215,0.03151623532176018,0,21.48948907852173
19,0.04544358309681417,0.8985309064359263,0.16980445829107685,0.5220763723150358,0.04945663044202947,0.0553283728659153,0,20.357168436050415
20,0.045404648993545425,0.8967477207311036,0.17703261545609505,0.5483293556085919,0.04996999799986666,0.044699229300022125,0,21.52731943130493
