stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,37,2680,gbdt,89,4,0.006327487923917403,206,0.7519849993125655,1,0.8305932133293473,0.01115290546970787,0.0007573466385183051,0.012814361210850563,0.8927884481936444,0.14215536938082463,0.5251533742331288,0.049654313456357076,0.7788342807693115
lightgbm,38,1701,gbdt,90,4,0.007657392182016504,205,0.6435146090531931,1,0.8972923610650579,0.0906646695098493,0.00019784499158578665,0.03423817263892111,0.8929553774623227,0.14418550839540087,0.5245398773006135,0.04971785877687967,0.7784363922684748
lightgbm,39,306,gbdt,132,4,0.07556796786504855,213,0.6337483700178475,1,0.9458274066097903,0.12645534402370096,0.0014293212924254236,0.0004915962280289562,0.8833145933115081,0.13439445947995732,0.5067484662576687,0.04963524986020029,0.8078369650324204
lightgbm,40,3075,gbdt,85,4,0.00502306707521023,213,0.6486847005621846,1,0.8942994681459854,1.0305050066959612e-08,0.0071209593100224474,0.037220197931440324,0.892866710298521,0.1422836558880412,0.5276073619631901,0.04989578567434294,0.7784688170842843
lightgbm,41,2090,gbdt,93,4,0.007830822891948258,247,0.6286105476738427,1,0.9032432081605062,0.4388979667527458,0.00605793311527159,0.02448798110066626,0.8927217762874126,0.14228087477996787,0.5239263803680981,0.04979411316150679,0.7798765870336754
lightgbm,42,2713,gbdt,110,4,0.005677216971476303,214,0.6808841432075793,1,0.9454938904804746,0.0797116385466221,0.0003418668563570383,0.3756586585995239,0.8925155307882147,0.14189100990124837,0.5233128834355828,0.04972421330893193,0.7785668398280071
lightgbm,43,2359,gbdt,77,4,0.007441845573644976,182,0.6462993219268317,1,0.8898171648520917,3.0505836131768276,0.20839008410911544,0.002862107586088097,0.8925113983931376,0.14279209522804942,0.5269938650306748,0.0499656855269178,0.7789950183913216
lightgbm,44,2359,gbdt,77,4,0.0059863720872960335,179,0.652799730646099,1,0.9230579871917707,0.00043180760257667154,1.0419444945066108,0.0020292794922951137,0.892985111214447,0.14214575617799335,0.5245398773006135,0.04994662193076102,0.7780338396996634
lightgbm,45,1781,gbdt,70,4,0.009642640419297355,144,0.6070999737130982,1,0.8805504443570388,2.114318608812554e-08,0.1807313554556307,0.013568967692315035,0.8926671000223617,0.1417637404467781,0.5263803680981595,0.04991484927049972,0.7793485983719176
lightgbm,46,662,gbdt,69,4,0.016893516295091008,141,0.611595957982657,1,0.8786032658239534,1.2427271646743396e-08,0.24311105316274775,0.0034700445561513457,0.8920671776178255,0.14171516340739776,0.5226993865030675,0.04952722281531188,0.7790633574743809
lightgbm,47,1597,gbdt,78,4,0.00968421840637769,147,0.6087102798410635,1,0.965545006481703,1.753248032694778e-08,0.051264486576123,0.05240812810515232,0.8924462702873308,0.1419950496719023,0.5276073619631901,0.04999110365512684,0.7784894618414933
lightgbm,48,1839,gbdt,161,4,0.00897497362522744,145,0.6033273081355234,1,0.969867814628447,1.6124795565893604e-08,0.06731279064689118,1.779488164704932e-08,0.8923692907843224,0.141564712147421,0.5276073619631901,0.0499656855269178,0.7785715845270605
lightgbm,49,1036,gbdt,159,4,0.012765602774883504,128,0.601613733101441,1,0.9755911983067184,1.4120890600030078e-07,0.02712644032581886,1.2884208714166193e-08,0.8925746318347865,0.14275233847082774,0.5208588957055215,0.04962254079609577,0.7788468367871402
lightgbm,50,653,gbdt,174,4,0.02397318823294913,298,0.6231835578998873,1,0.9661231033071683,4.822223368948925e-08,0.7941487678233188,7.170235628606985e-08,0.8917210856316466,0.14074766597498128,0.5233128834355828,0.04995933099486554,0.7828589924121855
lightgbm,51,1846,gbdt,145,4,0.009457135013327246,139,0.6035400130098487,1,0.9291481504879704,2.3219060664984924e-08,0.12235195238376194,2.9800455703739905e-07,0.8925113009309895,0.14188447559217107,0.5300613496932516,0.04994662193076102,0.7789278093650276
lightgbm,52,1931,gbdt,137,4,0.008821299877870751,174,0.6198500607562484,1,0.9960284383018688,3.795973380943862e-07,0.07209554160535094,5.929694150823624e-07,0.8924173864051375,0.1411093185609466,0.5263803680981595,0.04998474912307458,0.7792828595527242
lightgbm,53,3420,gbdt,148,4,0.00507929958898957,149,0.654094227081196,1,0.9663779130880402,2.7928803275358412e-08,0.009712621714710898,1.970498349582575e-07,0.8930820548638602,0.1415369608025898,0.5251533742331288,0.04963524986020029,0.7789509382358619
lightgbm,54,2098,gbdt,201,4,0.007742262218052536,229,0.6002892072557329,1,0.9222189431870658,1.614141032718996e-07,0.004088825809827719,1.5795735726587163e-06,0.8930920232923619,0.1429660153503586,0.5294478527607362,0.04998474912307458,0.7788173915841051
lightgbm,55,1828,gbdt,186,4,0.009449115034759694,225,0.6032327603462538,1,0.9287853998962392,1.1897974175781805e-07,0.003585664778926661,1.2389960987461625e-06,0.8927737353077762,0.14179990479796725,0.5294478527607362,0.04984494941792486,0.7795972925585174
