epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.09695186139704691,0.8211349494428752,0.07646769878288104,0.4134969325153374,0.049838594885872604,0.0694083571434021,1,68.70501160621643
2,0.06128504033626853,0.8561887216490409,0.10342016174895571,0.46809815950920247,0.04992120380255198,0.030667878687381744,1,68.97816967964172
3,0.05559615439500153,0.8583985335611296,0.11449043144136983,0.46809815950920247,0.049825885821768084,0.02958308532834053,0,67.4032096862793
4,0.05216945576705967,0.865363459351111,0.11564602928757237,0.4803680981595092,0.04995297646281328,0.030121207237243652,1,69.68126773834229
5,0.05157286768544884,0.8674283703892216,0.11746427567984383,0.4822085889570552,0.049825885821768084,0.024061080068349838,1,69.82575130462646
6,0.050563224398311866,0.8690839559995047,0.11426280931112616,0.4754601226993865,0.049902140206395204,0.08436083793640137,0,69.4999372959137
7,0.050291200462720724,0.8688272679909667,0.12165920304358797,0.47730061349693254,0.0499339128666565,0.04460068419575691,0,69.53291702270508
8,0.04941611943007607,0.8669401688449847,0.11998941811730533,0.4736196319018405,0.049800467693559045,0.049233805388212204,0,67.13585901260376
9,0.049419126781363565,0.8720266618231876,0.1250726295373487,0.4822085889570552,0.049825885821768084,0.04207902029156685,0,69.36573076248169
10,0.04874741111159374,0.8713878325291536,0.1261709872775063,0.48711656441717793,0.04969244064867063,0.02882818877696991,1,67.33332014083862
11,0.0485160299865064,0.8726226389599714,0.12712279558921163,0.49447852760736194,0.049889431142290684,0.03512940928339958,1,69.52931427955627
12,0.04781491794917724,0.872021182501225,0.12812072293246193,0.48773006134969327,0.049902140206395204,0.031162815168499947,0,67.52649450302124
13,0.04735509545068514,0.8716997815756309,0.12566474713635944,0.47791411042944787,0.049851303949977124,0.02506059966981411,0,69.64144992828369
14,0.04715595696551672,0.8714470329871166,0.1273849800132637,0.4822085889570552,0.049813176757663565,0.04066954180598259,0,67.73722577095032
15,0.04667854819015085,0.8722945033999475,0.12492880535603756,0.48588957055214727,0.04995933099486554,0.03508276119828224,0,69.2038996219635
16,0.04677900863684923,0.8730062694670895,0.12860323771121146,0.48773006134969327,0.04999745818717909,0.04418500140309334,0,69.04990649223328
17,0.04624468699461451,0.871865970131984,0.12775269650975096,0.48098159509202454,0.04994026739870876,0.036535218358039856,0,68.74735236167908
18,0.04601914861575207,0.8746429415729237,0.1291808423139107,0.4852760736196319,0.04984494941792486,0.04765705764293671,0,69.0146222114563
19,0.04597539883208398,0.8746518671564413,0.12837926074111072,0.48895705521472393,0.04985765848202938,0.05128590390086174,0,68.45362973213196
20,0.04590243086396713,0.871630076647352,0.12813638490099266,0.47484662576687114,0.0498703675461339,0.032788198441267014,0,69.23092675209045
