stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,snn_T,snn_tau,snn_v_threshold,snn_v_reset,snn_head_dropout,snn_alpha_init,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
stage_a_ft,0,1,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.634292025594069,0.015049794105514826,0.05787589498806683,0.04964330955397026,0.015876764
stage_a_ft,0,2,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.8540160891394352,0.12878190766678155,0.4958233890214797,0.049956663777585175,0.01175496
stage_a_ft,0,3,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.8605763375474038,0.37958566044501024,0.6002386634844868,0.04996999799986666,0.0061115674
stage_a_ft,0,4,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.8871872186069366,0.40825843214605856,0.6270883054892601,0.04996999799986666,0.007129302
stage_a_ft,0,5,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.9067724582593494,0.43223141179735586,0.6443914081145584,0.04982998866591106,0.016796747
stage_a_ft,0,6,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.9197359617132789,0.4479060383359193,0.6670644391408115,0.0497899859990666,0.013540101
stage_a_ft,0,7,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.9235822841650063,0.4531152466545056,0.6778042959427207,0.04993666244416294,0.010815148
stage_a_ft,0,8,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.9251971173575454,0.4644214131843924,0.6801909307875895,0.0497899859990666,0.025520563
stage_a_ft,1,1,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.9215595260049954,0.4666217141975348,0.6706443914081146,0.04996999799986666,0.01810379
stage_a_ft,1,2,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.9365086391598739,0.47732084261196284,0.704653937947494,0.04970998066537769,0.02590937
stage_a_ft,1,3,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.9359038454592281,0.4730968752993878,0.6986873508353222,0.04999666644442963,0.027192065
stage_a_ft,1,4,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.9387501827886378,0.4925523990749566,0.7100238663484487,0.04970998066537769,0.02663314
stage_a_ft,1,5,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.9410084459091227,0.49649831601587535,0.7177804295942721,0.04998999933328888,0.04712134
stage_a_ft,1,6,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.940813363293432,0.5011667717307604,0.7130071599045346,0.049883325555037,0.036141172
stage_a_ft,1,7,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.9398607361413593,0.49564657691988007,0.7159904534606205,0.048929928661910795,0.021743784
stage_a_ft,1,8,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.9409985049122607,0.49669693341047644,0.720763723150358,0.049569971331422095,0.030886328
stage_a_ft,2,1,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.8621236463496931,0.329826049528431,0.6175417661097852,0.04965664377625175,0.0095911985
stage_a_ft,2,2,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.9179930670795714,0.4508702969567387,0.6593078758949881,0.04992332822188146,0.008041681
stage_a_ft,2,3,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.9262749040071246,0.4712540904810413,0.6909307875894988,0.04994332955530369,0.011890576
stage_a_ft,2,4,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.9298427432950581,0.4772724311921992,0.6968973747016707,0.04994332955530369,0.016325895
stage_a_ft,2,5,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.9337705071348432,0.4805133837801079,0.7022673031026253,0.04967664510967398,0.01476113
stage_a_ft,2,6,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.9352856578664512,0.48618165437046923,0.7076372315035799,0.04990332688845923,0.014936138
stage_a_ft,2,7,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.9359588371921692,0.48943780940699666,0.7088305489260143,0.04958330555370358,0.015911685
stage_a_ft,2,8,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.9385699679103507,0.4985298435777661,0.711217183770883,0.049716647776518436,0.017402397
stage_a_ft,3,1,48,4,4,256,0.2976269611749686,8,2.0,0.2,0.0,0.1,2.0,0.0025503926995585936,1024,0.9285337041562515,0.4738143981603522,0.6957040572792362,0.04987665844389626,0.023731433
stage_a_ft,3,2,48,4,4,256,0.2976269611749686,8,2.0,0.2,0.0,0.1,2.0,0.0025503926995585936,1024,0.9350708881785436,0.4880635681277192,0.704653937947494,0.049956663777585175,0.029345898
