epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.05816291893769208,0.9313365262536994,0.4682629139995714,0.6873508353221957,0.04982998866591106,0.042585842311382294,1,17.647033214569092
2,0.03865643764824851,0.9250500689703895,0.45513447446638594,0.6539379474940334,0.04999666644442963,0.027138596400618553,0,17.64678192138672
3,0.03760077069953657,0.9344118287281205,0.4797232575898662,0.6986873508353222,0.04994999666644443,0.015654411166906357,1,17.262628316879272
4,0.03650280108501943,0.9361475212110401,0.4974286757486099,0.7076372315035799,0.049863324221614776,0.014772181399166584,1,17.33331060409546
5,0.03617083164345556,0.9391667897191556,0.49824202691342356,0.7171837708830548,0.04946996466431095,0.013501400128006935,1,17.525179624557495
6,0.035684854111675546,0.9404008795494879,0.49964717276687454,0.7130071599045346,0.04990999399959997,0.027396583929657936,0,17.026968240737915
7,0.035128256546734425,0.9413658961512311,0.4918677969410412,0.7147971360381862,0.049956663777585175,0.0382952019572258,0,17.99877691268921
8,0.03491503942662751,0.9405336887216507,0.49603926010102334,0.7094272076372315,0.04975665044336289,0.02775806188583374,0,17.61123824119568
9,0.034827635794694084,0.9412077790070651,0.4991536287773979,0.7076372315035799,0.0497899859990666,0.024647608399391174,0,17.11659049987793
10,0.034645112956085466,0.9402532841887151,0.49077564281415764,0.7088305489260143,0.04996333088872591,0.025422777980566025,0,17.368327856063843
11,0.03435561817396766,0.94041585071463,0.49574557294224353,0.7147971360381862,0.04996999799986666,0.029253574088215828,0,17.17433476448059
12,0.034272378107729845,0.938712288456462,0.5037519855661776,0.727326968973747,0.04961664110940729,0.023501330986618996,1,17.539752960205078
13,0.03407629891613465,0.9409170217553088,0.5016371744219157,0.7189737470167065,0.04981665444362957,0.03025069646537304,0,18.06111216545105
14,0.033948507853818685,0.9419637542264154,0.5004521705697754,0.7189737470167065,0.04964330955397026,0.03135732188820839,0,19.5976140499115
15,0.034194629510034644,0.9417338522647731,0.5032824404585964,0.7231503579952268,0.04910994066271085,0.027320221066474915,0,19.326870679855347
16,0.03364451251768238,0.9416430805013094,0.5036968453993286,0.7219570405727923,0.04999666644442963,0.03692695498466492,0,19.12543797492981
17,0.03338938517011021,0.9415516583364905,0.5031094313376335,0.727326968973747,0.04996999799986666,0.03879247233271599,0,19.608430862426758
18,0.03304126374987583,0.9407431279030376,0.5041909177519874,0.7183770883054893,0.04930995399693313,0.035400714725255966,0,19.486780405044556
19,0.03315321394788338,0.9414022092324055,0.5016575828967536,0.7183770883054893,0.04976331755450363,0.03341175615787506,0,19.30841565132141
20,0.03289683105417359,0.9387087460564196,0.5010401729259825,0.7159904534606205,0.04994332955530369,0.028375817462801933,0,20.078528881072998
