epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.07262848441637035,0.8614613224974137,0.10101483258180807,0.42208588957055215,0.049851303949977124,0.03981022909283638,1,22.70586347579956
2,0.051048341542849755,0.8734287737265751,0.11762488001691451,0.46748466257668714,0.04995297646281328,0.03663397580385208,1,23.653187036514282
3,0.04906378335299814,0.8728457746494248,0.11853467144588807,0.46932515337423314,0.04997839459102232,0.03993135690689087,1,23.817108869552612
4,0.04819725616812506,0.8762626513665129,0.12444382922196626,0.47300613496932514,0.0499339128666565,0.038337644189596176,1,23.598057508468628
5,0.04753257137806314,0.8775695096141342,0.12734912964917372,0.4803680981595092,0.04963524986020029,0.031017251312732697,1,23.357731342315674
6,0.046950599464866766,0.8787048169380168,0.1255934450950606,0.4662576687116564,0.0499339128666565,0.027125772088766098,0,23.828543186187744
7,0.04652577582516429,0.878775599797653,0.11634458018016429,0.47730061349693254,0.04991484927049972,0.041324812918901443,0,23.747519731521606
8,0.045859304054315535,0.8810526274547597,0.12285870559012735,0.4785276073619632,0.049838594885872604,0.027675362303853035,0,23.691015243530273
9,0.045428586266760086,0.8770606363482976,0.12068792597043336,0.4852760736196319,0.04999745818717909,0.018127117305994034,1,23.70169425010681
10,0.04567994722469579,0.8807586328851946,0.1236340441283082,0.47484662576687114,0.04997204005897006,0.03479916602373123,0,23.798919677734375
11,0.045290333076618554,0.8798939019259456,0.11844432048973615,0.47607361963190187,0.0499656855269178,0.04784514755010605,0,23.777467727661133
12,0.04487508638535969,0.8809908150112293,0.11608765817863999,0.47914110429447854,0.04964795892430481,0.04101729765534401,0,24.010576725006104
13,0.04472038085774281,0.8814288761787852,0.1279135452492955,0.4723926380368098,0.04992120380255198,0.039176344871520996,0,23.590240001678467
14,0.04468154855868455,0.8783200305298228,0.12717744635486689,0.4687116564417178,0.04995297646281328,0.030503099784255028,0,23.729300022125244
15,0.04467574069844976,0.8814183132311806,0.13131060258453822,0.47975460122699387,0.04976234050124549,0.044803887605667114,0,23.599576234817505
16,0.04449415296954562,0.8822573297772904,0.1309825480958316,0.48773006134969327,0.04980682222561131,0.03830623999238014,1,23.62668204307556
17,0.044408160740421934,0.8809208215949922,0.12599972909850793,0.46748466257668714,0.04992755833460424,0.0354161411523819,0,22.333430528640747
18,0.04412314113557577,0.8827037609941202,0.1323112392661397,0.47607361963190187,0.04981953128971583,0.05682167038321495,0,21.721766471862793
19,0.04414280536073025,0.8808756556863472,0.12952002193401263,0.4834355828220859,0.04984494941792486,0.047177016735076904,0,23.51365089416504
20,0.04396783772254179,0.8821029633794946,0.13125093446294034,0.4742331288343558,0.04995297646281328,0.04499364271759987,0,22.977540493011475
