stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
ft_dense,54,4,64,4,8,192,0.08938619693019678,0.0009396298001016843,4096,0.9011548184357876,0.17461730660643587,0.5495226730310262,0.04982332155477032,0.03494616
ft_dense,55,3,64,3,8,192,0.1865854884706447,0.0012969657049159663,8192,0.8987800419789324,0.1681593120316467,0.548926014319809,0.04992332822188146,0.06902268
ft_dense,56,2,64,4,8,192,0.13601226830372537,0.0027072598286953394,8192,0.8966264119278596,0.15614404463071485,0.5280429594272077,0.04966997799853323,0.018469032
ft_dense,57,2,32,5,8,64,0.10444580546143017,0.0011253917937723767,8192,0.8837813551134117,0.13352266038196475,0.4970167064439141,0.049769984665644376,0.03576014
ft_dense,58,2,16,4,8,192,0.15393379631154963,0.0015056259286563125,4096,0.8797277455728552,0.13364866605086526,0.49761336515513127,0.049809987332488835,0.047071937
ft_dense,59,2,64,3,8,192,0.019412208112064466,0.0008768743732166539,1024,0.8997722461529257,0.17217807109100977,0.5298329355608592,0.04949663310887392,0.035063203
ft_dense,60,3,48,4,8,256,0.04561289605935017,0.0018348984664507716,8192,0.8987109721395905,0.17003270561394548,0.5441527446300716,0.04990332688845923,0.10114548
ft_dense,61,2,32,5,8,192,0.11062845836382874,0.0023789663121646914,2048,0.8997558071094953,0.17065638952915568,0.5381861575178998,0.049916661110740716,0.02866682
ft_dense,62,6,32,4,8,192,0.17773002896832446,0.002790738435015942,2048,0.9022440477734315,0.1789666653153862,0.5554892601431981,0.049883325555037,0.031661164
ft_dense,63,3,32,4,8,192,0.1737718881361331,0.002076375691089598,2048,0.9012909174056314,0.17891805975353411,0.5578758949880668,0.04994999666644443,0.04154577
ft_dense,64,2,32,4,8,192,0.18092125144578108,0.0021289322543487747,2048,0.9009577846160308,0.16717296043530205,0.5417661097852029,0.04990332688845923,0.048144136
ft_dense,65,1,32,4,8,192,0.16659231998863563,0.0026740580821775608,2048,0.8958742078429732,0.1696095447904724,0.5304295942720764,0.049956663777585175,0.033992376
ft_dense,66,3,32,4,8,192,0.19372246603741713,0.0019870705443888574,2048,0.9011471926290711,0.17380145279526013,0.5447494033412887,0.049889992666177746,0.06598445
ft_dense,67,3,32,4,8,192,0.2515775683731019,0.002378884091935895,2048,0.9018517284604972,0.1718732444632377,0.5399761336515513,0.04958330555370358,0.07004303
ft_dense,68,3,32,5,4,192,0.2390762202918857,0.001703241665362036,2048,0.9009878263960638,0.17863384028411844,0.545346062052506,0.04994332955530369,0.017996658
ft_dense,69,2,32,4,8,128,0.3788427057264987,0.002807597634059481,2048,0.9012383263896193,0.1711233981108402,0.551909307875895,0.0497899859990666,0.031031698
ft_dense,70,4,32,3,8,64,0.22878678034902192,0.0019024617936392273,2048,0.9016471523718128,0.17849040754329587,0.548926014319809,0.04990332688845923,0.04078844
ft_dense,71,2,32,4,8,192,0.20087543392963741,0.0020518982408594083,8192,0.8888682614640498,0.14481052292221439,0.5190930787589498,0.04999666644442963,0.036573205
ft_dense,72,2,64,4,8,192,0.1511312300661213,0.0007677456526027856,8192,0.8953408091167891,0.15283778381183577,0.5184964200477327,0.04972998199879992,0.027711116
ft_dense,73,2,32,4,8,192,0.17568690806795928,0.0006439526332541272,8192,0.8690488872686978,0.11052605239795016,0.448090692124105,0.04994332955530369,0.022910204
ft_dense,74,5,64,4,8,192,0.34466568331513076,0.0029781770791963654,2048,0.9012906588362851,0.17270216862196255,0.5554892601431981,0.049883325555037,0.025680851
ft_dense,75,3,32,4,8,192,0.331866270749964,0.00297731044090458,2048,0.9023242718965672,0.1690452306990907,0.5477326968973747,0.04974998333222215,0.09584526
ft_dense,76,3,64,4,8,192,0.351964666585195,0.0025124312359207455,2048,0.901658700476611,0.17059237380942677,0.5483293556085919,0.049983332222148145,0.023399465
ft_dense,77,3,48,6,4,192,0.34532745707095175,0.0022948795571807704,2048,0.9003514494442828,0.17417532957767684,0.548926014319809,0.04993666244416294,0.031525202
ft_dense,78,7,32,4,8,128,0.3173917859815676,0.0025267189301170067,2048,0.9024283778823122,0.17424493132820362,0.5566825775656324,0.049809987332488835,0.047717635
ft_dense,79,2,32,5,8,128,0.3154215089948747,0.0021466211277578156,8192,0.894706544477667,0.15698524957346568,0.529236276849642,0.04982998866591106,0.09716026
