stage,trial,best_iteration,perf_recall_test,fairness_ratio_test,predictive_equality_age_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val,predictive_equality_age_val,aeq_fpr_parity_age_test,aeq_fpr_parity_income_test,aeq_fpr_parity_employment_status_test,aeq_fpr_parity_age_val,aeq_fpr_parity_income_val,aeq_fpr_parity_employment_status_val,attribute_n_distinct_groups,attribute_is_degenerate
lightgbm,0,193,0.42948717948717946,0.03869117217657962,0.33565135783737055,0.6307324724900831,0.050179901263492595,0.5262529832935561,0.04992332822188146,0.02321602343157429,0.2693265952448884,0.33565135783737055,0.2609101495695152,0.03869117217657962,0.2693265952448884,0.24769000614186412,0.02321602343157429,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,1,590,0.4506033182503771,0.04008174790578389,0.3135192421906765,0.7477109582050737,0.051029202577190194,0.5590692124105012,0.04970331355423695,0.0262657033619273,0.25575615604246527,0.3135192421906765,0.267368458814407,0.04008174790578389,0.25575615604246527,0.23839549437371588,0.0262657033619273,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,2,685,0.45588235294117646,0.030141562271544603,0.3127603219678445,0.7647993066391047,0.05242657518199314,0.5560859188544153,0.04996999799986666,0.018262842151127185,0.25764914134702077,0.3127603219678445,0.27179215603103357,0.030141562271544603,0.25764914134702077,0.23963828586845112,0.018262842151127185,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,3,1,0.2594268476621418,0.22595477634152664,0.4119235309668362,0.9999520394708211,0.03311438373357878,0.3269689737470167,0.03550236682445496,0.18742808257707488,0.37549523619504177,0.4119235309668362,0.4136092691841647,0.22595477634152664,0.37549523619504177,0.4339607986366685,0.18742808257707488,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,4,626,0.44871794871794873,0.029000688863588513,0.3159212224097415,0.745422949715503,0.051033386327503975,0.5477326968973747,0.04994332955530369,0.020789024788589267,0.257609244937479,0.3159212224097415,0.2579422269469564,0.029000688863588513,0.257609244937479,0.22505792463236515,0.020789024788589267,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,5,943,0.46644042232277527,0.02449520416677457,0.3159759361287685,0.7784489591134081,0.053363735252280144,0.5435560859188544,0.049956663777585175,0.026256133056457475,0.25816059293747107,0.3159759361287685,0.2594393621283133,0.02449520416677457,0.25816059293747107,0.2227032084863987,0.026256133056457475,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,6,118,0.4211915535444947,0.04291056140907997,0.3394956787021475,0.8185088864011291,0.0523010626725797,0.5017899761336515,0.04961664110940729,0.026009730075238238,0.2871494678920612,0.3394956787021475,0.2878179470729313,0.04291056140907997,0.2871494678920612,0.23711863353848386,0.026009730075238238,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,7,526,0.45625942684766213,0.028735114789746132,0.3139114182678949,0.7548200889539768,0.05187013639026023,0.5471360381861575,0.04989665977731849,0.018170738480336193,0.26518899947763924,0.3139114182678949,0.2690604477262827,0.028735114789746132,0.26518899947763924,0.23935200281155028,0.018170738480336193,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,8,94,0.3940422322775264,0.04437039783710799,0.36072919046091384,0.7032620906343764,0.05167350012551251,0.5011933174224343,0.04990332688845923,0.04574428598561296,0.30739025885259424,0.36072919046091384,0.3062107311131935,0.04437039783710799,0.30739025885259424,0.28352268811798537,0.04574428598561296,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,9,1,0.26131221719457015,0.2337820431735306,0.41200408499986796,0.9998165074068878,0.03372102752907707,0.3287589498806683,0.03620908060537369,0.19643655210129746,0.37805429945599056,0.41200408499986796,0.41374902522134677,0.2337820431735306,0.37805429945599056,0.43525268007602425,0.19643655210129746,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
