epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.21003975932546537,0.8804814195250248,0.13343251198160677,0.4862768496420048,0.04996999799986666,0.027142910286784172,1,64.50858855247498
2,0.04883951295603402,0.8866871594144463,0.14923343292740562,0.5137231503579952,0.04989665977731849,0.059213683009147644,1,65.40311408042908
3,0.04714348635251581,0.8876037957025298,0.16025339102120062,0.5190930787589498,0.04996999799986666,0.0492970235645771,1,65.51907873153687
4,0.04661427174034942,0.8928554326056104,0.16703785425350903,0.5280429594272077,0.04969664644309621,0.05274238437414169,1,63.75104355812073
5,0.04623524993520024,0.8935867542323029,0.16552824430692398,0.5322195704057279,0.04984332288819254,0.03305903449654579,1,65.50656414031982
6,0.04616398540512264,0.8930091918617963,0.16578850912659465,0.5316229116945107,0.04996999799986666,0.059724900871515274,0,63.544002056121826
7,0.045843322667580115,0.8937911930803343,0.1674294290191784,0.535799522673031,0.049796653110207346,0.03755859658122063,1,65.56196594238281
8,0.04583799735286018,0.8936452485853871,0.16968806765754446,0.5310262529832935,0.04982332155477032,0.05572626367211342,0,65.42647624015808
9,0.04574690253783101,0.8917388864110432,0.16920255977164197,0.5304295942720764,0.04985665711047403,0.026483913883566856,0,65.45437264442444
10,0.04580608938148239,0.8917473654966019,0.16727257931945838,0.5447494033412887,0.04984998999933329,0.026397425681352615,1,65.30230689048767
11,0.04576473195645688,0.8933629405842649,0.16108371580866676,0.5262529832935561,0.04972998199879992,0.04972628876566887,0,63.78734850883484
12,0.04544000224288127,0.8952110948208004,0.1679170920249279,0.5274463007159904,0.049956663777585175,0.04410760849714279,0,65.69211292266846
13,0.045558844259393314,0.8944880155892653,0.16879365012529896,0.535799522673031,0.04996333088872591,0.04630960896611214,0,65.86468482017517
14,0.045543985296340544,0.8936843920064044,0.1695782323675865,0.5411694510739857,0.04992332822188146,0.04543927684426308,0,64.43889713287354
15,0.04533964148308449,0.8942714001140251,0.16876137186012702,0.5322195704057279,0.04987665844389626,0.05167636275291443,0,65.42901134490967
16,0.04530188503382939,0.8959533260849053,0.169621489508691,0.5334128878281623,0.04966997799853323,0.04887550696730614,0,63.66402220726013
17,0.04533218856119829,0.8960267299442874,0.17031226576812664,0.535799522673031,0.0499766651110074,0.040950290858745575,0,65.53189206123352
18,0.045309638050446056,0.893951677128515,0.1682281250037232,0.5340095465393795,0.0499766651110074,0.04314044117927551,0,65.49681639671326
19,0.0452198127173433,0.8959714219611459,0.17041511387324407,0.5334128878281623,0.049956663777585175,0.05753853917121887,0,65.51147556304932
20,0.045137813346475035,0.8950357509911957,0.17026861841766794,0.5423627684964201,0.0499766651110074,0.038829270750284195,0,65.58341979980469
