stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,snn_T,snn_tau,snn_v_threshold,snn_v_reset,snn_head_dropout,snn_alpha_init,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
stage_a_ft,0,8,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.8829851345698306,0.14110916622811645,0.4988066825775656,0.04998999933328888,0.069404975
stage_a_ft,1,6,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.8857414957337649,0.1606560625508109,0.5322195704057279,0.049929995333022205,0.024405757
stage_a_ft,2,8,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.8746686652618527,0.12666441227733152,0.4779236276849642,0.04962997533168878,0.02799828
stage_a_ft,3,7,48,4,4,256,0.2976269611749686,8,2.0,0.2,0.0,0.1,2.0,0.0025503926995585936,1024,0.891575138422116,0.1580926722083536,0.5268496420047732,0.049889992666177746,0.06412704
stage_a_ft,4,6,48,6,8,192,0.17115355968835583,8,2.0,0.2,0.0,0.1,2.0,0.0008755606126749065,2048,0.8935703330898273,0.16821238926717777,0.535799522673031,0.049956663777585175,0.04679079
stage_a_ft,5,7,32,5,8,128,0.2059089353361061,8,2.0,0.2,0.0,0.1,2.0,0.0003517980171798373,1024,0.8912432945012564,0.16313270555032902,0.5232696897374701,0.049809987332488835,0.06402807
stage_a_ft,6,8,32,3,4,64,0.3759689660746642,8,2.0,0.2,0.0,0.1,2.0,0.000961571767993819,1024,0.8929233209819397,0.16612531930468002,0.5304295942720764,0.04961664110940729,0.031189496
stage_a_ft,7,8,32,4,4,128,0.15091543705314947,8,2.0,0.2,0.0,0.1,2.0,0.00045238999939350587,4096,0.8924837073465994,0.16049750119899056,0.5232696897374701,0.04998999933328888,0.03801193
stage_a_ft,8,2,48,3,4,192,0.1055047847647308,8,2.0,0.2,0.0,0.1,2.0,0.0019779202873020305,8192,0.8813495342808058,0.13848556293734063,0.48985680190930786,0.049929995333022205,0.03680178
stage_a_ft,9,4,32,4,4,256,0.3979807989522047,8,2.0,0.2,0.0,0.1,2.0,0.0010893815595882357,1024,0.8896495028865091,0.1595496522905719,0.5262529832935561,0.049889992666177746,0.050124243
stage_a_ft,10,2,64,6,8,192,0.005020357932840169,8,2.0,0.2,0.0,0.1,2.0,0.0006108274954825402,2048,0.8811344364087279,0.14788071521232776,0.5011933174224343,0.049889992666177746,0.040106796
stage_a_ft,11,6,48,2,8,256,0.23604292726852405,8,2.0,0.2,0.0,0.1,2.0,0.0005804031365253968,2048,0.892841012392075,0.16089451859386106,0.5393794749403341,0.04989665977731849,0.044527635
stage_a_ft,12,2,48,5,8,64,0.21889483920178535,8,2.0,0.2,0.0,0.1,2.0,0.0012546743009606606,2048,0.8864297675533181,0.14827610311104056,0.5125298329355609,0.04989665977731849,0.03204968
stage_a_ft,13,3,48,3,8,256,0.1082462977290377,8,2.0,0.2,0.0,0.1,2.0,0.0006210116195084849,2048,0.8885872184637289,0.16037574056107584,0.5137231503579952,0.049956663777585175,0.035040915
stage_a_ft,14,2,64,5,8,192,0.24048059590121074,8,2.0,0.2,0.0,0.1,2.0,0.0007430805858649086,4096,0.8834061690031523,0.15012058688740101,0.49761336515513127,0.04990332688845923,0.06298399
stage_a_ft,15,2,16,6,8,256,0.15638570070983987,8,2.0,0.2,0.0,0.1,2.0,0.000546835606727275,2048,0.8466862011166694,0.12310828444787686,0.45167064439140814,0.04986999133275552,0.03585335
stage_a_ft,16,2,48,2,8,192,0.2627586048287781,8,2.0,0.2,0.0,0.1,2.0,0.0015830570238106504,2048,0.8918378170318753,0.16740536360267785,0.5286396181384249,0.049916661110740716,0.04110522
stage_a_ft,17,8,48,3,8,64,0.057614731771134714,8,2.0,0.2,0.0,0.1,2.0,0.0007685013719012024,2048,0.8936600109060572,0.16634398592318583,0.5340095465393795,0.04985665711047403,0.040802993
stage_a_ft,18,2,48,5,8,256,0.16624353717144702,8,2.0,0.2,0.0,0.1,2.0,0.00030732532384757035,4096,0.8512938372502479,0.09823350073061837,0.4373508353221957,0.04996999799986666,0.034937385
