stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,snn_T,snn_tau,snn_v_threshold,snn_v_reset,snn_head_dropout,snn_alpha_init,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
stage_a_ft,0,1,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.6060304060047916,0.013195139117363646,0.035202863961813845,0.049783318887925865,0.029672798
stage_a_ft,0,2,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.7430427521739318,0.03386908728111408,0.24045346062052506,0.0499766651110074,0.010736676
stage_a_ft,0,3,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.8244512999355088,0.07035326585072621,0.3794749403341289,0.049316621108073874,0.031267755
stage_a_ft,0,4,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.8590852437099625,0.08899559212346833,0.4343675417661098,0.049809987332488835,0.05499764
stage_a_ft,0,5,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.8674295092226514,0.1208582557730789,0.4588305489260143,0.04985665711047403,0.05233841
stage_a_ft,0,6,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.876960353442815,0.12055834671473013,0.48031026252983294,0.04973664910994066,0.08487961
stage_a_ft,0,7,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.8810991317480036,0.12866674924822702,0.49105011933174225,0.049889992666177746,0.07796423
stage_a_ft,0,8,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.8829851345698306,0.14110916622811645,0.4988066825775656,0.04998999933328888,0.069404975
stage_a_ft,1,1,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.8749602499355169,0.1229913312303438,0.45047732696897375,0.04987665844389626,0.048464242
stage_a_ft,1,2,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.8816336701683056,0.15052844785350697,0.5178997613365155,0.04980332022134809,0.055060934
stage_a_ft,1,3,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.8851170328618566,0.15635096085104183,0.5208830548926014,0.04986999133275552,0.03018929
stage_a_ft,1,4,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.888536027700176,0.16430278314630653,0.5250596658711217,0.049983332222148145,0.051003605
stage_a_ft,1,5,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.879969567581355,0.16047135769852774,0.5149164677804295,0.049569971331422095,0.022327108
stage_a_ft,1,6,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.8857414957337649,0.1606560625508109,0.5322195704057279,0.049929995333022205,0.024405757
stage_a_ft,1,7,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.8900522107201736,0.16647320865897586,0.5304295942720764,0.04974998333222215,0.04748062
stage_a_ft,1,8,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.893069130225229,0.16683461684073386,0.5322195704057279,0.04994999666644443,0.04071913
stage_a_ft,2,1,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.6032031451261428,0.014270390196578957,0.06324582338902147,0.04990999399959997,0.01080176
stage_a_ft,2,2,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.7005067084026764,0.023066011022871345,0.15035799522673032,0.04994999666644443,0.007177504
stage_a_ft,2,3,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.737836315181553,0.031508713313255395,0.21241050119331742,0.04996333088872591,0.020952392
stage_a_ft,2,4,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.8435706354170627,0.08168685117217414,0.4236276849642005,0.04992332822188146,0.043452427
stage_a_ft,2,5,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.8621512297319422,0.09208088795524638,0.44272076372315033,0.04994332955530369,0.022190176
stage_a_ft,2,6,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.8674370415466043,0.10654168937606867,0.4606205250596659,0.04985665711047403,0.052548897
stage_a_ft,2,7,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.8706226815280128,0.11084906689929463,0.4755369928400955,0.04967664510967398,0.090609044
stage_a_ft,2,8,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.8746686652618527,0.12666441227733152,0.4779236276849642,0.04962997533168878,0.02799828
stage_a_ft,3,1,48,4,4,256,0.2976269611749686,8,2.0,0.2,0.0,0.1,2.0,0.0025503926995585936,1024,0.8831328870612057,0.14662681404019254,0.5059665871121718,0.049916661110740716,0.027014457
stage_a_ft,3,2,48,4,4,256,0.2976269611749686,8,2.0,0.2,0.0,0.1,2.0,0.0025503926995585936,1024,0.8766966266327063,0.15307065720167162,0.5137231503579952,0.049276618441229415,0.04395761
stage_a_ft,3,3,48,4,4,256,0.2976269611749686,8,2.0,0.2,0.0,0.1,2.0,0.0025503926995585936,1024,0.8852927605674905,0.15039036857317167,0.5167064439140812,0.049796653110207346,0.030351413
stage_a_ft,3,4,48,4,4,256,0.2976269611749686,8,2.0,0.2,0.0,0.1,2.0,0.0025503926995585936,1024,0.8916581272482604,0.16067803311924853,0.5238663484486874,0.049983332222148145,0.06864403
