epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.0561507563499701,0.9326520892960087,0.4661659426331252,0.6974940334128878,0.04999666644442963,0.0336148701608181,1,19.711971521377563
2,0.039203895433344654,0.9353407967850202,0.4632242670054909,0.6992840095465394,0.04984332288819254,0.02552877925336361,1,19.368460416793823
3,0.037558614235806,0.938005932694638,0.4740656997898954,0.7028639618138425,0.04945663044202947,0.03229198232293129,1,19.33287024497986
4,0.03621879369384724,0.9404064686253546,0.4727026808725753,0.7070405727923628,0.04990999399959997,0.024967186152935028,1,19.223589420318604
5,0.03551095728197955,0.9433563868458376,0.48565899380084926,0.7231503579952268,0.04996333088872591,0.05074639618396759,1,18.775540590286255
6,0.034894587232872726,0.9423454065593235,0.49517462656469313,0.7171837708830548,0.04977665177678512,0.04367842897772789,0,18.83440351486206
7,0.0345830857080261,0.942867352652468,0.4997464392617399,0.7398568019093079,0.049883325555037,0.03916461765766144,1,18.89253807067871
8,0.03442443027977137,0.9428106841967667,0.48974394494801476,0.7136038186157518,0.04968331222081472,0.022340048104524612,0,19.03582501411438
9,0.034275607183443434,0.9419088778551824,0.4801422007436221,0.7171837708830548,0.049883325555037,0.014178575947880745,0,18.9155695438385
10,0.03416719880048035,0.9452559665473322,0.4946551013133545,0.7344868735083532,0.049836655777051805,0.038974616676568985,0,18.78925108909607
11,0.03375373300226946,0.9407587216236054,0.4966988388889406,0.7153937947494033,0.04950996733115541,0.014664556831121445,0,18.912837266921997
12,0.033730767210227615,0.9454159652807403,0.5014310867016083,0.7404534606205251,0.04987665844389626,0.023221392184495926,1,18.929129362106323
13,0.03350666426187648,0.9453832920603618,0.5048149442726018,0.736873508353222,0.04944329621974798,0.030707942321896553,0,18.806405782699585
14,0.033510511087752194,0.946101392837486,0.5045018259774325,0.7392601431980907,0.04996333088872591,0.027830615639686584,0,18.60307741165161
15,0.03356806184748095,0.9449709336231007,0.5015448253336295,0.7326968973747017,0.04984998999933329,0.04077266901731491,0,19.103094339370728
16,0.03346713548004797,0.9449586098102644,0.5012195989483258,0.7350835322195705,0.04964330955397026,0.03379274904727936,0,19.276510000228882
17,0.033233030662076404,0.9464915262449478,0.5017743892613105,0.7374701670644391,0.04953663577571838,0.025907840579748154,0,19.291495323181152
18,0.033166631383124354,0.9450639171489714,0.5018925134758204,0.7440334128878282,0.049836655777051805,0.04405737295746803,1,19.37750005722046
19,0.03311153742866607,0.9458859966161627,0.5065155902205178,0.7386634844868735,0.04985665711047403,0.031736716628074646,0,19.29524302482605
20,0.03293096660636473,0.9461409101895576,0.5036313111959146,0.7374701670644391,0.049623308220548036,0.047112610191106796,0,19.591639280319214
