epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.08054986417656804,0.7555663322701383,0.05796794891730805,0.3,0.04952086828325962,0.013252276927232742,1,20.519530057907104
2,0.05169367967609134,0.8545154856437477,0.09732870478631517,0.4521472392638037,0.049628895328148036,0.05220301076769829,1,20.79891347885132
3,0.047975986380939833,0.8629419167701324,0.10723584919043055,0.46503067484662575,0.04994026739870876,0.046208783984184265,1,20.136539459228516
4,0.04681228275627404,0.8682757141012603,0.11677926334742293,0.47791411042944787,0.0499656855269178,0.04715907201170921,1,19.57467222213745
5,0.04638258102092385,0.8704898650281797,0.11944350113661148,0.4822085889570552,0.04994026739870876,0.050855740904808044,1,20.614008903503418
6,0.045956254773882495,0.8728033922597277,0.1267292033938519,0.49079754601226994,0.0499339128666565,0.03664706274867058,1,20.892507553100586
7,0.04604224539192672,0.8733991179441694,0.1272963499433462,0.49447852760736194,0.0498703675461339,0.06262622028589249,1,20.77808976173401
8,0.045677937975990214,0.8726357749082841,0.12620424379813378,0.49263803680981594,0.04999745818717909,0.07831315696239471,0,19.63134789466858
9,0.04586074593598774,0.8737211621199404,0.12434637526795174,0.4883435582822086,0.04976869503329775,0.05084505304694176,0,20.344894886016846
10,0.045622343560087854,0.872702943871471,0.12533909328695672,0.4901840490797546,0.04995933099486554,0.05488377809524536,0,21.065467357635498
11,0.04554868106993738,0.8746516468919867,0.12809344270919568,0.48773006134969327,0.0499656855269178,0.06389734894037247,0,19.336565017700195
12,0.04533916967848034,0.8755979283289872,0.1277372925496142,0.49325153374233127,0.0499656855269178,0.059734541922807693,0,20.861557006835938
13,0.04547305954053124,0.8742695777284801,0.127590691021173,0.4938650306748466,0.04992120380255198,0.04994800314307213,0,20.41664719581604
14,0.045426092059063845,0.8740157083252634,0.12760491686257167,0.4865030674846626,0.04985765848202938,0.058532584458589554,0,19.435380220413208
15,0.045307197802766985,0.8736255439557407,0.12645119720214232,0.4920245398773006,0.04975598596919323,0.05425920709967613,0,19.042899131774902
16,0.04514994936414138,0.8742160866031494,0.12365503065329417,0.4865030674846626,0.049876722078186164,0.054186444729566574,0,20.223181009292603
17,0.045176614622609926,0.8749601184890217,0.1297446080234742,0.49263803680981594,0.0499656855269178,0.06738313287496567,0,20.649725675582886
18,0.045274803726721095,0.874580544356505,0.1288676747297055,0.48588957055214727,0.049851303949977124,0.056945864111185074,0,18.903379917144775
19,0.045207813818317774,0.8753461524127106,0.12819430286195777,0.4938650306748466,0.04969879518072289,0.077084019780159,0,19.06154990196228
20,0.04502496396552155,0.874959748132859,0.1278212938074637,0.48957055214723927,0.049902140206395204,0.06205359846353531,0,20.59487009048462
