stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
ft_dense,0,1,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.7254320847886382,0.03773405870636451,0.254601226993865,0.04997839459102232,0.0097419815
ft_dense,0,2,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8455267291110546,0.09618772030670693,0.43006134969325155,0.049902140206395204,0.034206457
ft_dense,0,3,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8613434225369287,0.10628631577498798,0.47300613496932514,0.049902140206395204,0.04860098
ft_dense,0,4,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8648921830835028,0.11054660755264156,0.4834355828220859,0.049654313456357076,0.0806785
ft_dense,0,5,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8682331250918092,0.1189329611617724,0.48588957055214727,0.04997204005897006,0.07100033
ft_dense,0,6,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8692198162846306,0.12231632384282709,0.4901840490797546,0.04999745818717909,0.030010091
ft_dense,0,7,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8706790156666115,0.12728191608785033,0.496319018404908,0.04995933099486554,0.058355574
ft_dense,0,8,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8729008544077685,0.12647875882330506,0.501840490797546,0.04997204005897006,0.055449396
ft_dense,1,1,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.6828844753090173,0.020955790607568518,0.1460122699386503,0.04999745818717909,0.007025015
ft_dense,1,2,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.7620811115862065,0.04523893183481553,0.26625766871165646,0.04997204005897006,0.008680806
ft_dense,1,3,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8301929898673672,0.0835952293363496,0.3950920245398773,0.04971150424482741,0.022170026
ft_dense,1,4,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8582319083743533,0.10490326989625076,0.46809815950920247,0.049787758629454525,0.031055257
ft_dense,1,5,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8640806684063271,0.11206105479096809,0.4840490797546012,0.04991484927049972,0.031901013
ft_dense,1,6,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8663602515209553,0.1131712548340149,0.4852760736196319,0.04969879518072289,0.035653763
ft_dense,1,7,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8670503322601582,0.11466854873023424,0.4840490797546012,0.04968608611661837,0.03706845
ft_dense,1,8,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8682322284400474,0.11777484514106629,0.48282208588957054,0.049813176757663565,0.040787414
ft_dense,2,1,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.5271538686391135,0.010927168049420618,0.04723926380368098,0.04999745818717909,0.00739839
ft_dense,2,2,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.6979210505140855,0.025160149226012004,0.1901840490797546,0.049616186264043516,0.008461374
ft_dense,2,3,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.7585332243004792,0.0429546219612592,0.2791411042944785,0.04991484927049972,0.02530288
ft_dense,2,4,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.798398683262989,0.06400017270326774,0.3411042944785276,0.0494763865588938,0.034182254
ft_dense,2,5,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8276701275865285,0.0829371159035302,0.3889570552147239,0.04992755833460424,0.043399736
ft_dense,2,6,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8427039738514515,0.09282606882700677,0.42760736196319016,0.04995297646281328,0.037197027
ft_dense,2,7,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8496515162927083,0.09934562033486602,0.44539877300613495,0.04992120380255198,0.056825325
ft_dense,2,8,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8551068352777422,0.10437428923823011,0.4521472392638037,0.049902140206395204,0.041760474
ft_dense,3,1,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.7623639681814935,0.04201106953719917,0.2552147239263804,0.049876722078186164,0.02146311
ft_dense,3,2,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8367515589265504,0.08149435773285729,0.41042944785276075,0.04970514971277515,0.06254809
ft_dense,3,3,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8537937686912908,0.0970388510670028,0.4460122699386503,0.04971785877687967,0.0715095
ft_dense,3,4,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8605773895457578,0.10545291201435894,0.45766871165644174,0.04992120380255198,0.049837727
ft_dense,3,5,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8637062578184135,0.10911551546420256,0.47300613496932514,0.04979411316150679,0.067052186
ft_dense,3,6,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8647741915085986,0.11542586970361195,0.47791411042944787,0.04999110365512684,0.06028354
ft_dense,3,7,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8677191584541162,0.11846154317749956,0.4840490797546012,0.04997839459102232,0.042480852
ft_dense,3,8,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8692116489566248,0.12035297081171671,0.4901840490797546,0.04974963143714097,0.065898
ft_dense,4,1,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8626955344091283,0.11703760585638145,0.4766871165644172,0.04985765848202938,0.08624752
ft_dense,4,2,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8695407474426712,0.11396340146028319,0.47791411042944787,0.049889431142290684,0.022933291
ft_dense,4,3,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8705549580476133,0.12006549678793849,0.48098159509202454,0.049889431142290684,0.06032361
ft_dense,4,4,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8722378174654041,0.1262997316518399,0.4834355828220859,0.049813176757663565,0.04685766
ft_dense,4,5,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8735006910456145,0.12665498574186385,0.48895705521472393,0.04995297646281328,0.03208386
ft_dense,4,6,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8702779998615258,0.12523097569150496,0.47730061349693254,0.0499656855269178,0.046058986
ft_dense,4,7,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.872644735578175,0.12306037752537659,0.4803680981595092,0.04995297646281328,0.052108273
ft_dense,4,8,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8732574645089639,0.12257977421786244,0.47116564417177914,0.049787758629454525,0.03766187
ft_dense,5,1,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8020316530547131,0.06930058283735002,0.36319018404907977,0.04983224035382035,0.05150933
ft_dense,5,2,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8575200117079329,0.1008558883411427,0.45521472392638035,0.04984494941792486,0.04762908
ft_dense,5,3,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8632013434650304,0.10903375870474681,0.46932515337423314,0.04981953128971583,0.054115538
