stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,snn_T,snn_tau,snn_v_threshold,snn_v_reset,snn_head_dropout,snn_alpha_init,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
stage_a_ft,0,7,16,2,4,128,0.3059027793077,8,2.0,0.2,0.0,0.1,2.0,0.0017461299010306012,8192,0.9340177909235317,0.48901978646374666,0.7100238663484487,0.04984332288819254,0.024409495
stage_a_ft,1,8,48,2,8,256,0.31456097536390715,8,2.0,0.2,0.0,0.1,2.0,0.0007448364004301992,2048,0.9394837678916064,0.5006289048297456,0.7130071599045346,0.04981665444362957,0.030103961
stage_a_ft,2,8,32,6,8,192,0.3606360124601746,8,2.0,0.2,0.0,0.1,2.0,0.0003981152453468443,2048,0.9385547262418925,0.5005587677422525,0.7177804295942721,0.049916661110740716,0.023674047
stage_a_ft,3,3,48,4,4,256,0.2976269611749686,8,2.0,0.2,0.0,0.1,2.0,0.0025503926995585936,1024,0.9351304486329319,0.4841844911260892,0.7177804295942721,0.04996333088872591,0.050929688
stage_a_ft,4,6,48,6,8,192,0.17115355968835583,8,2.0,0.2,0.0,0.1,2.0,0.0008755606126749065,2048,0.9398351258421206,0.5048477867075796,0.7213603818615751,0.049316621108073874,0.025432365
stage_a_ft,5,8,32,5,8,128,0.2059089353361061,8,2.0,0.2,0.0,0.1,2.0,0.0003517980171798373,1024,0.9390017170595779,0.5041419899241965,0.7189737470167065,0.04921661444096273,0.021238549
stage_a_ft,6,7,32,3,4,64,0.3759689660746642,8,2.0,0.2,0.0,0.1,2.0,0.000961571767993819,1024,0.9396940185829412,0.497341318582461,0.720763723150358,0.04990332688845923,0.020516727
stage_a_ft,7,8,32,4,4,128,0.15091543705314947,8,2.0,0.2,0.0,0.1,2.0,0.00045238999939350587,4096,0.938463085287627,0.5009768038353388,0.7171837708830548,0.0499766651110074,0.01893816
stage_a_ft,8,2,48,3,4,192,0.1055047847647308,8,2.0,0.2,0.0,0.1,2.0,0.0019779202873020305,8192,0.920256050085121,0.46290897505028106,0.6700477326968973,0.04990999399959997,0.029804481
stage_a_ft,9,2,32,4,4,256,0.3979807989522047,8,2.0,0.2,0.0,0.1,2.0,0.0010893815595882357,1024,0.9262174976342894,0.4707151427051126,0.6897374701670644,0.04998999933328888,0.019869573
