epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.051668025395309666,0.8789451410518988,0.11049482783276315,0.4754601226993865,0.04988307661023842,0.04699790105223656,1,29.272925853729248
2,0.04536795565321308,0.882755454917441,0.12138304656466949,0.49263803680981594,0.049813176757663565,0.03344525769352913,1,29.253538608551025
3,0.044658304927973604,0.8859620375577015,0.12765214661810423,0.501840490797546,0.04995297646281328,0.045830678194761276,1,29.407091856002808
4,0.0443000681358356,0.887342853981742,0.13207612874387023,0.5128834355828221,0.04995933099486554,0.041461143642663956,1,29.24847936630249
5,0.044072430844955046,0.888305325830775,0.13449057836753553,0.5116564417177915,0.04959712266788674,0.04351133853197098,0,29.265575170516968
6,0.04392933097598839,0.8864157979280638,0.14174417312440157,0.5110429447852761,0.049876722078186164,0.044542454183101654,0,29.324704885482788
7,0.043781671257368066,0.8892568975131714,0.14284464354407864,0.5134969325153375,0.04997204005897006,0.036700379103422165,1,29.327333450317383
8,0.04382354188557923,0.8881345000254182,0.139754256468771,0.5159509202453988,0.04992120380255198,0.05336930602788925,1,29.345033168792725
9,0.043554793470725245,0.8887266878338859,0.14120164937666974,0.5177914110429448,0.0499339128666565,0.04731389507651329,1,29.323601961135864
10,0.04352806635015132,0.888995205797953,0.14067354047787775,0.5165644171779141,0.049902140206395204,0.04478263482451439,0,29.33814001083374
11,0.043516045117360166,0.8896608839645294,0.14065557412671859,0.5147239263803681,0.049838594885872604,0.06113167479634285,0,29.254013061523438
12,0.04336653613228383,0.8877677226729391,0.13665895728358196,0.5104294478527608,0.04997204005897006,0.04229862242937088,0,29.301851749420166
13,0.04343622636711784,0.886216117479158,0.13921917062073064,0.5171779141104295,0.04991484927049972,0.038371797651052475,0,29.339956760406494
14,0.043393468225781585,0.8877731610607997,0.1349105332849338,0.5042944785276073,0.04995933099486554,0.04415426030755043,0,29.3297598361969
15,0.04323760706569456,0.8902824702553322,0.13938786608896991,0.5134969325153375,0.04991484927049972,0.03925228491425514,0,29.35598587989807
16,0.04347322966801435,0.8887343308155351,0.14010888501869725,0.5184049079754601,0.049851303949977124,0.04113142937421799,1,29.262763500213623
17,0.04329069766267139,0.888560828699593,0.14001756740878166,0.507361963190184,0.049864013014081644,0.03891707584261894,0,29.30101728439331
18,0.04334911178903339,0.8888505602748027,0.14012435041765064,0.5165644171779141,0.04990849473844746,0.038767218589782715,0,29.27185559272766
19,0.043159066185196424,0.8880414490141977,0.13919574008501007,0.5147239263803681,0.049876722078186164,0.03176450356841087,0,29.26599431037903
20,0.04322592446239602,0.8873964035843616,0.1404601900155621,0.5184049079754601,0.04975598596919323,0.05872010067105293,0,29.236336708068848
