stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
ft_dense,0,1,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.7551769573440146,0.047189966486589296,0.2785276073619632,0.04947003202684154,0.009062687
ft_dense,0,2,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8522822106941395,0.09640902242621406,0.43006134969325155,0.04995933099486554,0.01808201
ft_dense,0,3,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8724317593430334,0.11696247856649312,0.45766871165644174,0.04995933099486554,0.032584935
ft_dense,0,4,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8778224804163457,0.11813294536880316,0.47730061349693254,0.04997839459102232,0.052854326
ft_dense,0,5,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8806451206706144,0.13044020688920854,0.496319018404908,0.049902140206395204,0.049899522
ft_dense,0,6,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.883681470075378,0.1336601680148822,0.5110429447852761,0.04983224035382035,0.057320673
ft_dense,0,7,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8842898346511775,0.1354118585711058,0.5024539877300613,0.04980682222561131,0.0726223
ft_dense,0,8,32,2,4,64,0.38796394086479774,0.0020396887264773375,8192,0.8862271950269043,0.13548182856346652,0.5061349693251533,0.04953357734736414,0.040225763
ft_dense,1,1,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.7795241890135677,0.043833820994024296,0.27607361963190186,0.049864013014081644,0.008397577
ft_dense,1,2,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8350194908702138,0.07314624549817221,0.38588957055214723,0.04998474912307458,0.021713924
ft_dense,1,3,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8652345032845523,0.10189383420148979,0.456441717791411,0.04994662193076102,0.025656186
ft_dense,1,4,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8787554465746811,0.11985041109576419,0.49079754601226994,0.049616186264043516,0.031992014
ft_dense,1,5,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8827828125423961,0.1251059691324336,0.498159509202454,0.04971150424482741,0.04275512
ft_dense,1,6,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8851769312241589,0.129540602798341,0.507361963190184,0.04975598596919323,0.042035524
ft_dense,1,7,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8860612637706218,0.13283508876275033,0.5098159509202455,0.04991484927049972,0.040154256
ft_dense,1,8,64,2,8,128,0.236965827544817,0.0003338655952471722,8192,0.8869693147054319,0.13487514771167902,0.5116564417177915,0.04997839459102232,0.04982962
ft_dense,2,1,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.5841996022452784,0.013216352208447529,0.0736196319018405,0.04852320675105485,0.008843951
ft_dense,2,2,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.7334763629340693,0.02751505389203417,0.19631901840490798,0.04999110365512684,0.010249981
ft_dense,2,3,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8113062660676098,0.0532532009881963,0.3300613496932515,0.04971150424482741,0.033444263
ft_dense,2,4,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.850674755791045,0.09090462646363488,0.44355828220858895,0.049876722078186164,0.04343467
ft_dense,2,5,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8623532044618638,0.10164308543384756,0.4601226993865031,0.04999745818717909,0.0702523
ft_dense,2,6,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8684957816822934,0.11146087268496492,0.4840490797546012,0.04994026739870876,0.05553079
ft_dense,2,7,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.87246529996666,0.11579269664791307,0.48466257668711654,0.04994662193076102,0.048311118
ft_dense,2,8,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8766760175749981,0.1240286182740221,0.5,0.04968608611661837,0.06253114
ft_dense,3,1,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8013661893048626,0.0606669425835562,0.34662576687116564,0.04971150424482741,0.049157616
ft_dense,3,2,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.864894257078013,0.10740051725275405,0.4601226993865031,0.04994662193076102,0.11972883
ft_dense,3,3,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8761811457213492,0.11434361938777463,0.4840490797546012,0.04985765848202938,0.10656907
ft_dense,3,4,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8812158414663547,0.12413269390765716,0.501840490797546,0.04991484927049972,0.08355176
ft_dense,3,5,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8838855090315445,0.130480583473918,0.507361963190184,0.04994662193076102,0.07034092
ft_dense,3,6,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8852145691564893,0.1326145156548897,0.5061349693251533,0.0498703675461339,0.047735516
ft_dense,3,7,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8864339765679163,0.13439968321886006,0.5141104294478528,0.04973056784098419,0.058365297
ft_dense,3,8,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8877304141626691,0.13867645279353466,0.5141104294478528,0.0498703675461339,0.047323104
ft_dense,4,1,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8787782234786781,0.12291146832888185,0.4865030674846626,0.04997839459102232,0.034570593
ft_dense,4,2,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8854966363083769,0.13255984689644,0.5,0.049813176757663565,0.024066478
ft_dense,4,3,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.888551170200722,0.13555933267717196,0.5116564417177915,0.049641604392252556,0.036135856
ft_dense,4,4,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.887801354910985,0.13826124980189755,0.5153374233128835,0.04944461389863251,0.040868588
ft_dense,4,5,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8887653997990876,0.14185866559869265,0.5190184049079755,0.04949545015505058,0.05925429
ft_dense,4,6,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.888385172670179,0.1396485343844659,0.5159509202453988,0.049800467693559045,0.0500477
ft_dense,4,7,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8880384042966929,0.1364463201861995,0.5110429447852761,0.0499656855269178,0.023480233
ft_dense,4,8,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8875918463790706,0.14018145579972344,0.5122699386503068,0.04992120380255198,0.054898866
ft_dense,5,1,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8604311086077634,0.09548448662084244,0.44355828220858895,0.04978140409740227,0.041332826
ft_dense,5,2,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8788374317336131,0.11710150944909492,0.4901840490797546,0.04997839459102232,0.055765737
ft_dense,5,3,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8836525628022691,0.12124969233159386,0.49447852760736194,0.04991484927049972,0.07017062
ft_dense,5,4,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8865878166701129,0.12672303470975643,0.5061349693251533,0.04998474912307458,0.038276337
ft_dense,5,5,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8858994161783423,0.13029252957985016,0.5098159509202455,0.0498703675461339,0.031341247
ft_dense,5,6,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.887699175594979,0.13277638495017724,0.5196319018404908,0.04998474912307458,0.042785525
ft_dense,5,7,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8885400712113032,0.13654082802522005,0.5196319018404908,0.04990849473844746,0.056577217
ft_dense,5,8,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8876329812532728,0.13880405397716544,0.5042944785276073,0.04997839459102232,0.029370077
ft_dense,6,1,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.844753624266422,0.08586927345848731,0.41595092024539876,0.04994662193076102,0.036206577
ft_dense,6,2,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8804235638679592,0.12307631069161687,0.48588957055214727,0.04950180468710284,0.052620128
ft_dense,6,3,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8853026398519448,0.1356837242344433,0.507361963190184,0.04995933099486554,0.05541791
ft_dense,6,4,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8866267040671811,0.13753210362285145,0.5085889570552147,0.04999110365512684,0.055276018
ft_dense,6,5,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8843733772552351,0.12737692334637968,0.4938650306748466,0.049851303949977124,0.0242506
ft_dense,6,6,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8866991827681932,0.14208612395558226,0.5177914110429448,0.04997839459102232,0.05286409
ft_dense,6,7,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.888434973878585,0.14129759489840177,0.5196319018404908,0.04995933099486554,0.05679046
ft_dense,6,8,48,4,4,256,0.3232481518257668,0.0012898078364194318,8192,0.8878861469797805,0.13877436889463385,0.5153374233128835,0.04999745818717909,0.054288894
