stage,trial,best_iteration,perf_recall_test,fairness_ratio_test,predictive_equality_age_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val,predictive_equality_age_val,aeq_fpr_parity_age_test,aeq_fpr_parity_income_test,aeq_fpr_parity_employment_status_test,aeq_fpr_parity_age_val,aeq_fpr_parity_income_val,aeq_fpr_parity_employment_status_val,attribute_n_distinct_groups,attribute_is_degenerate
lightgbm,10,1312,0.501737317581654,0.03816417398595608,0.49745950911753173,0.6450853667926487,0.053336433617636,0.4840490797546012,0.04981953128971583,0.02809320872969461,0.4328132701934546,0.49745950911753173,0.2060528859751696,0.03816417398595608,0.4328132701934546,0.17967915569375337,0.02809320872969461,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,11,1640,0.5250173731758165,0.022990648052110662,0.5071353104546455,0.7522663008366933,0.05607226960600004,0.4901840490797546,0.049825885821768084,0.016306542386839127,0.43129474536027945,0.5071353104546455,0.22021962397608225,0.022990648052110662,0.43129474536027945,0.18514816980839136,0.016306542386839127,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,12,1089,0.49687282835302293,0.031899370024386156,0.48805956535310424,0.7008148444705323,0.05213424890665506,0.4754601226993865,0.04997204005897006,0.02326456076429831,0.43612147210932456,0.4880595653531043,0.2065010277404219,0.031899370024386156,0.43612147210932456,0.18337037117915414,0.02326456076429831,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,13,513,0.485406532314107,0.03206995489082672,0.49107370993723265,0.6867273503844928,0.05219361605287634,0.4638036809815951,0.049565350007625436,0.026676793901349322,0.4363884407899174,0.4910737099372326,0.2036916045046389,0.03206995489082672,0.43638844078991734,0.1889527723413817,0.026676793901349322,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,14,362,0.48227936066712995,0.021144980367389474,0.5085429741139758,0.7764632588664152,0.05166920626125502,0.4638036809815951,0.0499339128666565,0.011548280668239931,0.4697860837991473,0.5085429741139756,0.2545850634326079,0.021144980367389474,0.4697860837991473,0.20983599579255668,0.011548280668239931,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,15,2185,0.519457956914524,0.01556732580385073,0.4971904790314685,0.7648835487573088,0.056660993806027744,0.49754601226993866,0.04999745818717909,0.009375382716915527,0.43352548142118724,0.4971904790314685,0.22214796284716842,0.01556732580385073,0.43352548142118724,0.19016914348574446,0.009375382716915527,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,16,669,0.5173731758165393,0.019562580178055865,0.48405987795466693,0.7698319705702247,0.056928145964023506,0.4938650306748466,0.04995297646281328,0.007025359087441202,0.4346248129382137,0.48405987795466693,0.2177653086564496,0.019562580178055865,0.4346248129382137,0.18535920887829577,0.007025359087441202,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,17,1554,0.527449617790132,0.016043556887599245,0.49414159825868464,0.7652980875163519,0.05769991886490016,0.501840490797546,0.04981953128971583,0.01881695433961307,0.427759062053853,0.4941415982586847,0.21481788543828034,0.016043556887599245,0.427759062053853,0.18615645278744972,0.01881695433961307,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,18,1578,0.5243224461431549,0.016246037957411186,0.4884807560808831,0.7650782827165995,0.05714582550016821,0.496319018404908,0.04994026739870876,0.009396039406215428,0.42846962057629134,0.4884807560808831,0.21255932658589313,0.016246037957411186,0.4284696205762913,0.18129570765506947,0.009396039406215428,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,19,813,0.4927032661570535,0.03489061827444838,0.49901857274561734,0.6113452529247482,0.0530445451487147,0.4815950920245399,0.049825885821768084,0.02100839755136592,0.43706006059781427,0.4990185727456173,0.20330378267861962,0.03489061827444838,0.4370600605978142,0.17782794322966036,0.02100839755136592,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,20,735,0.5055594162612925,0.027889587360946013,0.4983841172448994,0.6620804159371143,0.052965388953752995,0.48957055214723927,0.0499339128666565,0.013938459386442757,0.4478420060875655,0.4983841172448994,0.20596791509274295,0.027889587360946013,0.44784200608756547,0.18053827418412544,0.013938459386442757,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,21,2040,0.5225851285615011,0.019605843576526564,0.49440776272042464,0.7665766811475015,0.05677972809847031,0.5,0.04934294138579635,0.007112850586825199,0.43843362181624074,0.49440776272042464,0.21618148710699944,0.019605843576526564,0.4384336218162407,0.18219960993077128,0.007112850586825199,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
