epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.052314382555995485,0.8818149997676501,0.13515418240670699,0.4950920245398773,0.04971785877687967,0.043044693768024445,1,27.544305086135864
2,0.04475283836743912,0.8852296192613898,0.13781713213248306,0.5177914110429448,0.04978140409740227,0.041008610278367996,1,28.37930178642273
3,0.04447050604919551,0.8870514733469874,0.1426401678253264,0.5165644171779141,0.04999110365512684,0.041867200285196304,0,27.61055088043213
4,0.04387479573529355,0.8841735701055367,0.14945075919919404,0.5184049079754601,0.04968608611661837,0.045392733067274094,1,24.172592878341675
5,0.0439684778225974,0.8862571997238001,0.14331466254149158,0.5245398773006135,0.04985765848202938,0.0418195016682148,1,26.60723567008972
6,0.043869900691230264,0.8876880122805426,0.15145448200546818,0.5300613496932516,0.04990849473844746,0.032371073961257935,1,26.65778112411499
7,0.04379872814344519,0.8877395873000428,0.14877842041164036,0.5251533742331288,0.04999110365512684,0.022260339930653572,0,26.680020332336426
8,0.043524761728938634,0.8864598937023235,0.14849856737560674,0.5184049079754601,0.04997839459102232,0.03949999809265137,0,26.56352400779724
9,0.04363090456216717,0.8851521797370424,0.1416401707021871,0.5294478527607362,0.04992755833460424,0.049237627536058426,0,26.650866508483887
10,0.04342065747954638,0.8867308618647923,0.14678083666529793,0.5288343558282208,0.04990849473844746,0.04423416405916214,0,24.257089614868164
11,0.043390823655602505,0.8850634833345964,0.14798394864404515,0.5239263803680981,0.04974327690508871,0.025895453989505768,0,27.332262992858887
12,0.04338042747459811,0.8868150906023723,0.14816921495741825,0.5171779141104295,0.04995933099486554,0.02929442748427391,0,28.111000776290894
13,0.04350387412670813,0.886921310699036,0.14961710214758087,0.5245398773006135,0.04983224035382035,0.04748932272195816,0,26.968658447265625
14,0.04321370506622614,0.8868676577865394,0.1452434037659709,0.5269938650306748,0.0499656855269178,0.04067191109061241,0,26.89749526977539
15,0.043221019254072554,0.8872026468848135,0.13858546930691007,0.5214723926380368,0.04976234050124549,0.049909401684999466,0,28.109383821487427
16,0.043329804065563575,0.885159417276156,0.14288764202003987,0.5226993865030675,0.04994662193076102,0.03931238129734993,0,26.801846504211426
17,0.0433440944838139,0.8871007716507093,0.14813491438160842,0.5288343558282208,0.04959712266788674,0.02932734787464142,0,27.32991075515747
18,0.043174253012139494,0.8873156250068224,0.14546127188998595,0.5251533742331288,0.04992120380255198,0.031185511499643326,0,27.82979393005371
19,0.043112508424749424,0.8869414541757931,0.13959784555693935,0.5196319018404908,0.04989578567434294,0.04493601992726326,0,25.502346515655518
20,0.043077764059037085,0.8867596015030066,0.14715593792152493,0.5196319018404908,0.04975598596919323,0.06705944985151291,0,27.17019486427307
