stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
ft_dense,18,1,32,6,4,192,0.1516273439073609,0.002394452497297408,2048,0.8745298854811964,0.12183040723790656,0.49754601226993866,0.04995933099486554,0.0728414
ft_dense,18,2,32,6,4,192,0.1516273439073609,0.002394452497297408,2048,0.8830848633331182,0.13222628594692973,0.5122699386503068,0.04952086828325962,0.038507607
ft_dense,18,3,32,6,4,192,0.1516273439073609,0.002394452497297408,2048,0.8855412213426199,0.14612400801454248,0.5306748466257669,0.049438259366580244,0.030011345
ft_dense,18,4,32,6,4,192,0.1516273439073609,0.002394452497297408,2048,0.8856123628629609,0.14386729271683013,0.5184049079754601,0.049876722078186164,0.06755838
ft_dense,18,5,32,6,4,192,0.1516273439073609,0.002394452497297408,2048,0.8874809286068713,0.15499507934776793,0.5349693251533743,0.04973692237303645,0.049127545
ft_dense,18,6,32,6,4,192,0.1516273439073609,0.002394452497297408,2048,0.8855209784544718,0.15124495531375282,0.5220858895705521,0.04988307661023842,0.018035615
ft_dense,18,7,32,6,4,192,0.1516273439073609,0.002394452497297408,2048,0.8873660168358455,0.15246333712743398,0.5276073619631901,0.04994026739870876,0.042607
ft_dense,18,8,32,6,4,192,0.1516273439073609,0.002394452497297408,2048,0.8884971176934187,0.15379167929811638,0.5331288343558283,0.04966066798840933,0.028436027
ft_dense,19,1,16,5,8,256,0.10266355808762975,0.0017750783201751507,4096,0.8542328668561019,0.0963813365424506,0.4386503067484663,0.04952086828325962,0.043462
ft_dense,19,2,16,5,8,256,0.10266355808762975,0.0017750783201751507,4096,0.8770023929686285,0.12745995336083982,0.505521472392638,0.0499339128666565,0.023966698
ft_dense,19,3,16,5,8,256,0.10266355808762975,0.0017750783201751507,4096,0.8801863585428146,0.1338125638204134,0.5079754601226993,0.049864013014081644,0.024136705
ft_dense,20,1,32,4,8,64,0.04052879228400698,0.001130536304441767,8192,0.7899055470932421,0.05447635790721605,0.2889570552147239,0.049266687001169235,0.044850998
ft_dense,20,2,32,4,8,64,0.04052879228400698,0.001130536304441767,8192,0.8554204314345212,0.10149689592453887,0.449079754601227,0.04976234050124549,0.034566574
ft_dense,21,1,32,6,4,192,0.16162871467236248,0.002373665521566972,2048,0.8797042327888864,0.13004870756822307,0.498159509202454,0.049838594885872604,0.049372647
ft_dense,21,2,32,6,4,192,0.16162871467236248,0.002373665521566972,2048,0.88433358346019,0.14353036125966298,0.5153374233128835,0.04983224035382035,0.05408694
ft_dense,21,3,32,6,4,192,0.16162871467236248,0.002373665521566972,2048,0.8850347417471391,0.14233003174362063,0.5214723926380368,0.04998474912307458,0.027375447
ft_dense,21,4,32,6,4,192,0.16162871467236248,0.002373665521566972,2048,0.8866706088156306,0.1506868012303027,0.5245398773006135,0.04998474912307458,0.046803266
ft_dense,21,5,32,6,4,192,0.16162871467236248,0.002373665521566972,2048,0.8862862005605711,0.14206707490239928,0.5122699386503068,0.04978140409740227,0.044288762
ft_dense,22,1,32,6,4,192,0.14655365111901159,0.0025044790483762383,2048,0.8807527988010129,0.13608700314231448,0.505521472392638,0.04910782369986274,0.07561145
ft_dense,22,2,32,6,4,192,0.14655365111901159,0.0025044790483762383,2048,0.8843655802833919,0.1444776045738328,0.5208588957055215,0.049902140206395204,0.015572488
ft_dense,22,3,32,6,4,192,0.14655365111901159,0.0025044790483762383,2048,0.8857080843370375,0.1411004515149275,0.5233128834355828,0.04989578567434294,0.04961684
ft_dense,22,4,32,6,4,192,0.14655365111901159,0.0025044790483762383,2048,0.8842304470658904,0.1509839215386523,0.5184049079754601,0.04973056784098419,0.054058306
ft_dense,22,5,32,6,4,192,0.14655365111901159,0.0025044790483762383,2048,0.8849773677298306,0.14967333191256457,0.5276073619631901,0.04988307661023842,0.034293238
ft_dense,23,1,32,6,4,192,0.11189147554469367,0.0026238369278453054,2048,0.8807595763187877,0.1364518937403697,0.5104294478527608,0.0495717045396777,0.056551293
ft_dense,23,2,32,6,4,192,0.11189147554469367,0.0026238369278453054,2048,0.8845172937615181,0.14103924967937326,0.5202453987730061,0.04969879518072289,0.028803028
ft_dense,23,3,32,6,4,192,0.11189147554469367,0.0026238369278453054,2048,0.8839112565818139,0.14237162122308433,0.5153374233128835,0.04974963143714097,0.030312885
ft_dense,23,4,32,6,4,192,0.11189147554469367,0.0026238369278453054,2048,0.885435457368809,0.14834050845978675,0.5202453987730061,0.04960983173199126,0.05671035
ft_dense,24,1,32,5,4,192,0.17070612213663142,0.001753694558473719,2048,0.8805061903278252,0.13696312549715756,0.5122699386503068,0.04992120380255198,0.05112888
ft_dense,24,2,32,5,4,192,0.17070612213663142,0.001753694558473719,2048,0.8850599084230063,0.1409239704945992,0.5171779141104295,0.04997204005897006,0.05029977
ft_dense,24,3,32,5,4,192,0.17070612213663142,0.001753694558473719,2048,0.8874133736935785,0.14819004630252003,0.5245398773006135,0.04983224035382035,0.028358603
ft_dense,24,4,32,5,4,192,0.17070612213663142,0.001753694558473719,2048,0.8869634552810918,0.14569312820281566,0.5153374233128835,0.049876722078186164,0.02959904
ft_dense,24,5,32,5,4,192,0.17070612213663142,0.001753694558473719,2048,0.8876219738782731,0.15361374992013901,0.5263803680981595,0.04958441360378222,0.046499256
ft_dense,25,1,32,4,4,192,0.07848424741556498,0.0029946157649441314,2048,0.8755523004497605,0.12391134149295938,0.49263803680981594,0.04988307661023842,0.016040629
ft_dense,25,2,32,4,4,192,0.07848424741556498,0.0029946157649441314,2048,0.8828054315577134,0.13746850259452537,0.5067484662576687,0.04994026739870876,0.03509069
ft_dense,25,3,32,4,4,192,0.07848424741556498,0.0029946157649441314,2048,0.8870043445506808,0.14363845918506427,0.5282208588957055,0.04975598596919323,0.02842614
ft_dense,25,4,32,4,4,192,0.07848424741556498,0.0029946157649441314,2048,0.8868487910639218,0.14646033182199047,0.5411042944785276,0.04998474912307458,0.0322333
ft_dense,25,5,32,4,4,192,0.07848424741556498,0.0029946157649441314,2048,0.8862334930309106,0.1511024455271847,0.5300613496932516,0.04995297646281328,0.03457292
