epoch,train_loss,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold,is_best_epoch,epoch_seconds
1,0.16872918044637544,0.9194046926119657,0.4526192651548904,0.6599045346062052,0.04990999399959997,0.020715028047561646,1,21.189484119415283
2,0.03700233400608081,0.9389482309958294,0.47332071936725534,0.7058472553699284,0.049836655777051805,0.02625270187854767,1,22.376495599746704
3,0.035502128235436456,0.9422550524848037,0.4840875511259316,0.7147971360381862,0.049636642442829525,0.02464635856449604,1,22.633282899856567
4,0.03461408391061389,0.9442555160001915,0.49577422851172553,0.7315035799522673,0.04992332822188146,0.033484455198049545,1,22.539806842803955
5,0.03422272689256978,0.942647109250402,0.4934358106427382,0.7326968973747017,0.04980332022134809,0.03327697888016701,1,23.515798807144165
6,0.0337880872563644,0.9450413937699267,0.49819575736617977,0.7303102625298329,0.04972331488765918,0.03208708018064499,0,23.279375076293945
7,0.033771455229670996,0.9432519924558217,0.49553425876388235,0.7189737470167065,0.04994332955530369,0.03219462186098099,0,23.124971389770508
8,0.03345493780391882,0.9455594851908187,0.5006137123457527,0.7297136038186157,0.04984332288819254,0.02421639859676361,0,22.932045221328735
9,0.03331816720058564,0.9464241112494214,0.5041786474621944,0.733890214797136,0.04953663577571838,0.018701886758208275,1,21.008273363113403
10,0.03306766268842982,0.9466905649716345,0.5028578411827667,0.7285202863961814,0.04994332955530369,0.028293276205658913,0,22.216115713119507
11,0.033112285234927326,0.9450201353916832,0.5000757649599513,0.7261336515513126,0.049956663777585175,0.03433430194854736,0,22.607438802719116
12,0.03292770241877902,0.9465098588115899,0.49686123895759315,0.7315035799522673,0.049916661110740716,0.031766511499881744,0,22.14408564567566
13,0.03272217846480979,0.9453040942586308,0.5003107858183731,0.7279236276849642,0.04970998066537769,0.029468033462762833,0,21.958844900131226
14,0.03279558239527949,0.9457797604168041,0.49874415166234815,0.7356801909307876,0.049769984665644376,0.04667980223894119,1,21.88567042350769
15,0.032696747346521185,0.9449199139131153,0.4997609539110195,0.7350835322195705,0.04986999133275552,0.022227071225643158,0,22.576012134552002
16,0.032541182187766804,0.9449054141397811,0.49644060649580124,0.7279236276849642,0.04994332955530369,0.03857477009296417,0,21.73615050315857
17,0.03247007767895731,0.9456952579654874,0.5011904073383578,0.7380668257756563,0.04990332688845923,0.03000061586499214,1,24.680794715881348
18,0.03228411910993689,0.9449333217282108,0.4933673943373207,0.7249403341288783,0.04993666244416294,0.035529378801584244,0,24.540552854537964
19,0.032214992133455224,0.9447039866301348,0.4980788252919359,0.7315035799522673,0.049883325555037,0.028308669105172157,0,24.370557069778442
20,0.0319889363660223,0.9465241994653263,0.5010403533129348,0.7279236276849642,0.049503300220014666,0.03127402439713478,0,24.404274225234985
