stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,snn_T,snn_tau,snn_v_threshold,snn_v_reset,snn_head_dropout,snn_alpha_init,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
stage_a_ft,0,7,32,2,4,64,0.38796394086479774,8,2.0,0.2,0.0,0.1,2.0,0.0020396887264773375,8192,0.9420043078448668,0.4873891586600386,0.7225536992840096,0.04966997799853323,0.022120131
stage_a_ft,1,8,64,2,8,128,0.236965827544817,8,2.0,0.2,0.0,0.1,2.0,0.0003338655952471722,8192,0.9394963383398193,0.4769409485142817,0.7118138424821002,0.04996999799986666,0.02341657
stage_a_ft,2,8,16,5,4,192,0.2650089137415928,8,2.0,0.2,0.0,0.1,2.0,0.000614939415628505,8192,0.9278074524777389,0.4581647487350685,0.6837708830548926,0.049956663777585175,0.015084943
stage_a_ft,3,8,32,6,8,192,0.3314950036607718,8,2.0,0.2,0.0,0.1,2.0,0.0006821416720689545,8192,0.9412278917242056,0.48941442431852866,0.7189737470167065,0.04984998999933329,0.02240717
stage_a_ft,4,5,32,2,4,128,0.04634762381005189,8,2.0,0.2,0.0,0.1,2.0,0.0021888937469133466,1024,0.9453319680341458,0.5011575883982085,0.7404534606205251,0.04970998066537769,0.02574052
stage_a_ft,5,7,64,4,8,192,0.20909313175279765,8,2.0,0.2,0.0,0.1,2.0,0.0008029015070298228,8192,0.943794431164146,0.4922108094219668,0.7285202863961814,0.04999666644442963,0.014731271
stage_a_ft,6,6,48,4,4,256,0.3232481518257668,8,2.0,0.2,0.0,0.1,2.0,0.0012898078364194318,8192,0.9420792233404264,0.48309296231709814,0.7291169451073986,0.04996999799986666,0.08086243
stage_a_ft,7,7,48,2,8,128,0.16696440125951162,8,2.0,0.2,0.0,0.1,2.0,0.0005002983438043643,4096,0.9433802468295023,0.4889375480993571,0.7231503579952268,0.0499766651110074,0.03710245
stage_a_ft,8,8,64,6,8,256,0.2010716092915446,8,2.0,0.2,0.0,0.1,2.0,0.00033775361497450577,2048,0.9424664309362869,0.49676090305124926,0.7309069212410502,0.049836655777051805,0.02274623
stage_a_ft,9,2,32,5,8,192,0.03611590802176332,8,2.0,0.2,0.0,0.1,2.0,0.002053164517837489,8192,0.9325587258720986,0.420041769711757,0.6712410501193318,0.04954996999799987,0.017974306
stage_a_ft,10,7,16,3,4,128,0.0059246236541904695,8,2.0,0.2,0.0,0.1,2.0,0.0012067022763045828,1024,0.9456791252272825,0.501608772415506,0.7332935560859188,0.04984998999933329,0.02811627
stage_a_ft,11,8,16,3,4,128,0.0035515422016273654,8,2.0,0.2,0.0,0.1,2.0,0.00117244839969541,1024,0.9454859440907835,0.49993003956619486,0.7392601431980907,0.04934995666377758,0.03346342
stage_a_ft,12,8,16,3,4,128,0.09017260320109101,8,2.0,0.2,0.0,0.1,2.0,0.002710328748860872,1024,0.9426340455314364,0.49202638822758166,0.7350835322195705,0.04994332955530369,0.031115709
stage_a_ft,13,7,16,3,4,128,0.09542205587023475,8,2.0,0.2,0.0,0.1,2.0,0.0013709528638863524,1024,0.9429033952303265,0.4952620051798277,0.7285202863961814,0.04994332955530369,0.019656759
